paper_id,year,group,source,entity_text,entity_normalized,entity_type,relation_hint,start,end,context,entity_original_before_strict_norm
P159,2015,train,abstract,STX,saxitoxin,TOXIN,,1009,1012,correlation between sxtA1 gene copy number and microalgal abundance and between the sxtA1 gene and STX content allowed us to rapidly determine the STX-producing cell concentrations of two Alexandrium sp,saxitoxin
P159,2015,train,abstract,STX,saxitoxin,TOXIN,,1057,1060,microalgal abundance and between the sxtA1 gene and STX content allowed us to rapidly determine the STX-producing cell concentrations of two Alexandrium species in environmental samples. In these samples,saxitoxin
P159,2015,train,abstract,STX,saxitoxin,TOXIN,,1252,1255,"samples, the amount of sxtA1 gene was in the range of 1.38 × 10(5) - 2.55 × 10(8) copies/L and the STX concentrations ranged from 41-201 nmol/L. This study described a potential PSP scenario in the Medi",saxitoxin
P159,2015,train,abstract,STXs,saxitoxin,TOXIN,,147,151,s human illness caused by the ingestion of seafood contaminated with saxitoxin and its derivatives (STXs). These toxins are produced by some species of marine dinoflagellates within the genus Alexandrium.,saxitoxin
P159,2015,train,abstract,Paralytic shellfish poisoning,paralytic shellfish poisoning,TOXIN,,0,29,Paralytic shellfish poisoning (PSP) is a serious human illness caused by the ingestion of seafood contaminated with saxitoxin and,Paralytic shellfish poisoning
P159,2015,train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,31,34,Paralytic shellfish poisoning (PSP) is a serious human illness caused by the ingestion of seafood contaminated with saxitoxin and its,paralytic shellfish poisoning
P159,2015,train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,1331,1334,(8) copies/L and the STX concentrations ranged from 41-201 nmol/L. This study described a potential PSP scenario in the Mediterranean Sea.,paralytic shellfish poisoning
P159,2015,train,abstract,toxic,toxic,TOXIN_PHENOTYPE,,278,283,"d by some species of marine dinoflagellates within the genus Alexandrium. In the Mediterranean Sea, toxic Alexandrium spp. blooms, especially of A. minutum, are frequent and intense with negative impact to",toxic
P159,2015,train,abstract,toxic,toxic,TOXIN_PHENOTYPE,,543,548,activities. We conducted a large scale study on the sxt gene and toxin distribution and content in toxic dinoflagellate A. minutum of the Mediterranean Sea using both quantitative PCR (qPCR) and HILIC-HRM,toxic
P159,2015,train,abstract,STX-producing,STX-producing,TOXIN_PHENOTYPE,,1057,1070,"microalgal abundance and between the sxtA1 gene and STX content allowed us to rapidly determine the STX-producing cell concentrations of two Alexandrium species in environmental samples. In these samples, the amou",STX-producing
P159,2015,train,abstract,gene copy number,gene copy number,GENE_PRESENCE_ABSENCE,,724,740,PCR (qPCR) and HILIC-HRMS techniques. We developed a new qPCR assay for the estimation of the sxtA1 gene copy number in seawater samples during a bloom event in Syracuse Bay (Mediterranean Sea) with an analytical sen,gene copy number
P159,2015,train,abstract,gene copy number,gene copy number,GENE_PRESENCE_ABSENCE,,868,884,a bloom event in Syracuse Bay (Mediterranean Sea) with an analytical sensitivity of 2.0 × 10° sxtA1 gene copy number per reaction. The linear correlation between sxtA1 gene copy number and microalgal abundance and be,gene copy number
P159,2015,train,abstract,gene copy number,gene copy number,GENE_PRESENCE_ABSENCE,,936,952,sensitivity of 2.0 × 10° sxtA1 gene copy number per reaction. The linear correlation between sxtA1 gene copy number and microalgal abundance and between the sxtA1 gene and STX content allowed us to rapidly determine,gene copy number
P202,2015,train,title,Gymnodinium catenatum,Gymnodinium catenatum,SPECIES,,53,74,Paralytic toxin profile of the marine dinoflagellate Gymnodinium catenatum Graham from the Mexican Pacific as revealed by LC-MS/MS,Gymnodinium catenatum
P202,2015,train,title,dinoflagellate,dinoflagellates,TAXON_GROUP,,38,52,Paralytic toxin profile of the marine dinoflagellate Gymnodinium catenatum Graham from the Mexican Pacific as revealed by LC-MS/MS,dinoflagellate
P202,2015,train,title,marine dinoflagellate,dinoflagellates,TAXON_GROUP,,31,52,Paralytic toxin profile of the marine dinoflagellate Gymnodinium catenatum Graham from the Mexican Pacific as revealed by LC-MS/MS,marine dinoflagellate
P202,2015,train,title,Gymnodinium,Gymnodinium,TAXON_GROUP,,53,64,Paralytic toxin profile of the marine dinoflagellate Gymnodinium catenatum Graham from the Mexican Pacific as revealed by LC-MS/MS,Gymnodinium
P202,2015,train,title,toxin profile,toxin profile,TOXIN,,10,23,Paralytic toxin profile of the marine dinoflagellate Gymnodinium catenatum Graham from the Mexican Pacific as revealed by L,toxin profile
P202,2015,train,abstract,Gymnodinium catenatum,Gymnodinium catenatum,SPECIES,,48,69,The paralytic shellfish toxin (PST) profiles of Gymnodinium catenatum Graham have been reported for several strains from the Pacific coast of Mexico cultured under diffe,Gymnodinium catenatum
P202,2015,train,abstract,G. catenatum,Gymnodinium catenatum,SPECIES,,395,407,h toxin depended on the growth phase and culture conditions. Previous analysis of toxin profiles of G. catenatum isolated from Mexico have been based on post-column oxidation liquid chromatography with fluorescen,Gymnodinium catenatum
P202,2015,train,abstract,G. catenatum,Gymnodinium catenatum,SPECIES,,702,714,"ation of toxin composition. We describe, for the first time, the complete toxin profile for several G. catenatum strains from diverse locations of the Pacific coast of Mexico. The new results confirmed previous r",Gymnodinium catenatum
P202,2015,train,abstract,Gymnodinium,Gymnodinium,TAXON_GROUP,,48,59,The paralytic shellfish toxin (PST) profiles of Gymnodinium catenatum Graham have been reported for several strains from the Pacific coast of Mexico cultured u,Gymnodinium
P202,2015,train,abstract,saxitoxin,saxitoxin,TOXIN,,243,252,"exico cultured under different laboratory conditions, as well as from natural populations. Up to 15 saxitoxin analogues occurred and the quantity of each toxin depended on the growth phase and culture conditio",saxitoxin
P202,2015,train,abstract,saxitoxin,saxitoxin,TOXIN,,958,967,"ulfocarbamoyl toxins (C1/2); significant differences, however, in the composition (e.g., absence of saxitoxin, gonyautoxin 2/3 and neosaxitoxin) were revealed in our confirmatory analysis. The LC-MS/MS analyse",saxitoxin
P202,2015,train,abstract,paralytic shellfish toxin,paralytic shellfish toxins,TOXIN,,4,29,The paralytic shellfish toxin (PST) profiles of Gymnodinium catenatum Graham have been reported for several strains from the Paci,paralytic shellfish toxins
P202,2015,train,abstract,PST,paralytic shellfish toxins,TOXIN,,31,34,The paralytic shellfish toxin (PST) profiles of Gymnodinium catenatum Graham have been reported for several strains from the Pacific c,paralytic shellfish toxins
P202,2015,train,abstract,gonyautoxin,gonyautoxins,TOXIN,,969,980,"yl toxins (C1/2); significant differences, however, in the composition (e.g., absence of saxitoxin, gonyautoxin 2/3 and neosaxitoxin) were revealed in our confirmatory analysis. The LC-MS/MS analyses also indica",gonyautoxin
P202,2015,train,abstract,neosaxitoxin,neosaxitoxin,TOXIN,,989,1001,"gnificant differences, however, in the composition (e.g., absence of saxitoxin, gonyautoxin 2/3 and neosaxitoxin) were revealed in our confirmatory analysis. The LC-MS/MS analyses also indicated at least seven pu",neosaxitoxin
P202,2015,train,abstract,toxin profiles,toxin profile,TOXIN,,377,391,he quantity of each toxin depended on the growth phase and culture conditions. Previous analysis of toxin profiles of G. catenatum isolated from Mexico have been based on post-column oxidation liquid chromatography,toxin profiles
P202,2015,train,abstract,toxin profile,toxin profile,TOXIN,,676,689,"y, leading to misinterpretation of toxin composition. We describe, for the first time, the complete toxin profile for several G. catenatum strains from diverse locations of the Pacific coast of Mexico. The new res",toxin profile
P202,2015,train,abstract,toxin profile,toxin profile,TOXIN,,1183,1196,"at least seven putative benzoyl toxin analogues and provided support for their existence. This new toxin profile shows a high similarity (> 80%) to the profiles reported from several regions around the world, sug",toxin profile
P202,2015,train,abstract,toxin composition,toxin composition,TOXIN,,611,628,"etection (LC-FLD), a method prone to artefacts and non-specificity, leading to misinterpretation of toxin composition. We describe, for the first time, the complete toxin profile for several G. catenatum strains from",toxin composition
P204,2015,train,title,Gymnodinium catenatum,Gymnodinium catenatum,SPECIES,,17,38,"Toxin profile of Gymnodinium catenatum (Dinophyceae) from the Portuguese coast, as determined by liquid chromatography tandem mass spectro",Gymnodinium catenatum
P204,2015,train,title,Gymnodinium,Gymnodinium,TAXON_GROUP,,17,28,"Toxin profile of Gymnodinium catenatum (Dinophyceae) from the Portuguese coast, as determined by liquid chromatography tandem ma",Gymnodinium
P204,2015,train,title,Toxin profile,toxin profile,TOXIN,,0,13,"Toxin profile of Gymnodinium catenatum (Dinophyceae) from the Portuguese coast, as determined by liquid chromatog",Toxin profile
P204,2015,train,abstract,Gymnodinium catenatum,Gymnodinium catenatum,SPECIES,,26,47,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for man,Gymnodinium catenatum
P204,2015,train,abstract,Gymnodinium catenatum,Gymnodinium catenatum,SPECIES,,289,310,"tion of seafood contaminated with paralytic shellfish toxins (PSTs), a suite of potent neurotoxins. Gymnodinium catenatum was frequently reported along the Portuguese coast throughout the late 1980s and early 1990s, but w",Gymnodinium catenatum
P204,2015,train,abstract,G. catenatum,Gymnodinium catenatum,SPECIES,,460,472,"t throughout the late 1980s and early 1990s, but was absent between 1995 and 2005. Since this time, G. catenatum blooms have been recurrent, causing contamination of fishery resources along the Atlantic coast of",Gymnodinium catenatum
P204,2015,train,abstract,G. catenatum,Gymnodinium catenatum,SPECIES,,641,653,es along the Atlantic coast of Portugal. The aim of this study was to evaluate the toxin profile of G. catenatum isolated from the Portuguese coast before and after the 10-year hiatus to determine changes and pot,Gymnodinium catenatum
P204,2015,train,abstract,G. catenatum,Gymnodinium catenatum,SPECIES,,1281,1293,"Neo) and decarbamoyl gonyautoxin 3 (dcGTX3). In addition, three known hydroxy benzoate derivatives, G. catenatum toxin 1 (GC1), GC2 and GC3, were confirmed in cultured and wild strains of G. catenatum. Moreover,",Gymnodinium catenatum
P204,2015,train,abstract,G. catenatum,Gymnodinium catenatum,SPECIES,,1369,1381,"erivatives, G. catenatum toxin 1 (GC1), GC2 and GC3, were confirmed in cultured and wild strains of G. catenatum. Moreover, two presumed N-hydroxylated analogues of GC2 and GC3, designated GC5 and GC6, are report",Gymnodinium catenatum
P204,2015,train,abstract,G. catenatum,Gymnodinium catenatum,SPECIES,,1551,1563,"gnated GC5 and GC6, are reported. This work contributes to our understanding of the toxigenicity of G. catenatum in the coastal waters of Portugal and provides valuable information on emerging PST classes that ma",Gymnodinium catenatum
P204,2015,train,abstract,dinoflagellate,dinoflagellates,TAXON_GROUP,,11,25,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Por,dinoflagellate
P204,2015,train,abstract,marine dinoflagellate,dinoflagellates,TAXON_GROUP,,4,25,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Por,marine dinoflagellate
P204,2015,train,abstract,Gymnodinium,Gymnodinium,TAXON_GROUP,,26,37,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese wate,Gymnodinium
P204,2015,train,abstract,Gymnodinium,Gymnodinium,TAXON_GROUP,,289,300,"tion of seafood contaminated with paralytic shellfish toxins (PSTs), a suite of potent neurotoxins. Gymnodinium catenatum was frequently reported along the Portuguese coast throughout the late 1980s and early 19",Gymnodinium
P204,2015,train,abstract,saxitoxin,saxitoxin,TOXIN,,1134,1143,"logues (C1-4), gonyautoxin 5 (GTX5), gonyautoxin 6 (GTX6), and decarbamoyl derivatives, decarbamoyl saxitoxin (dcSTX), decarbamoyl neosaxitoxin (dcNeo) and decarbamoyl gonyautoxin 3 (dcGTX3). In addition, thre",saxitoxin
P204,2015,train,abstract,paralytic shellfish toxins,paralytic shellfish toxins,TOXIN,,223,249,"ortuguese waters for many years. PSP syndrome is caused by consumption of seafood contaminated with paralytic shellfish toxins (PSTs), a suite of potent neurotoxins. Gymnodinium catenatum was frequently reported along the Port",paralytic shellfish toxins
P204,2015,train,abstract,PST,paralytic shellfish toxins,TOXIN,,967,970,") was utilized to determine the presence of any known and emerging PSTs in sample extracts. Several PST derivatives were identified, including the N-sulfocarbamoyl analogues (C1-4), gonyautoxin 5 (GTX5),",paralytic shellfish toxins
P204,2015,train,abstract,PST,paralytic shellfish toxins,TOXIN,,1644,1647,ity of G. catenatum in the coastal waters of Portugal and provides valuable information on emerging PST classes that may be relevant for routine monitoring programs tasked with the prevention and control,paralytic shellfish toxins
P204,2015,train,abstract,PSTs,paralytic shellfish toxins,TOXIN,,251,255,"ars. PSP syndrome is caused by consumption of seafood contaminated with paralytic shellfish toxins (PSTs), a suite of potent neurotoxins. Gymnodinium catenatum was frequently reported along the Portuguese",paralytic shellfish toxins
P204,2015,train,abstract,PSTs,paralytic shellfish toxins,TOXIN,,934,938,"em mass spectrometry (HILIC-MS/MS) was utilized to determine the presence of any known and emerging PSTs in sample extracts. Several PST derivatives were identified, including the N-sulfocarbamoyl analogu",paralytic shellfish toxins
P204,2015,train,abstract,paralytic shellfish poisoning,paralytic shellfish poisoning,TOXIN,,73,102,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for many years. PSP syndrome is caused by consumption of seafo,paralytic shellfish poisoning
P204,2015,train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,104,107,marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for many years. PSP syndrome is caused by consumption of seafood co,paralytic shellfish poisoning
P204,2015,train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,156,159,"associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for many years. PSP syndrome is caused by consumption of seafood contaminated with paralytic shellfish toxins (PSTs), a",paralytic shellfish poisoning
P204,2015,train,abstract,gonyautoxin,gonyautoxins,TOXIN,,1049,1060,"extracts. Several PST derivatives were identified, including the N-sulfocarbamoyl analogues (C1-4), gonyautoxin 5 (GTX5), gonyautoxin 6 (GTX6), and decarbamoyl derivatives, decarbamoyl saxitoxin (dcSTX), decarba",gonyautoxin
P204,2015,train,abstract,gonyautoxin,gonyautoxins,TOXIN,,1071,1082,"derivatives were identified, including the N-sulfocarbamoyl analogues (C1-4), gonyautoxin 5 (GTX5), gonyautoxin 6 (GTX6), and decarbamoyl derivatives, decarbamoyl saxitoxin (dcSTX), decarbamoyl neosaxitoxin (dcN",gonyautoxin
P204,2015,train,abstract,gonyautoxin,gonyautoxins,TOXIN,,1202,1213,"bamoyl derivatives, decarbamoyl saxitoxin (dcSTX), decarbamoyl neosaxitoxin (dcNeo) and decarbamoyl gonyautoxin 3 (dcGTX3). In addition, three known hydroxy benzoate derivatives, G. catenatum toxin 1 (GC1), GC2",gonyautoxin
P204,2015,train,abstract,neosaxitoxin,neosaxitoxin,TOXIN,,1165,1177,"TX5), gonyautoxin 6 (GTX6), and decarbamoyl derivatives, decarbamoyl saxitoxin (dcSTX), decarbamoyl neosaxitoxin (dcNeo) and decarbamoyl gonyautoxin 3 (dcGTX3). In addition, three known hydroxy benzoate derivativ",neosaxitoxin
P204,2015,train,abstract,dcSTX,dcSTX,TOXIN,,1145,1150,"4), gonyautoxin 5 (GTX5), gonyautoxin 6 (GTX6), and decarbamoyl derivatives, decarbamoyl saxitoxin (dcSTX), decarbamoyl neosaxitoxin (dcNeo) and decarbamoyl gonyautoxin 3 (dcGTX3). In addition, three known",dcSTX
P204,2015,train,abstract,toxin profile,toxin profile,TOXIN,,624,637,f fishery resources along the Atlantic coast of Portugal. The aim of this study was to evaluate the toxin profile of G. catenatum isolated from the Portuguese coast before and after the 10-year hiatus to determine,toxin profile
P204,2015,train,abstract,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for many years.,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for many years.,FINDING_SENTENCE,ASSOCIATED_WITH,0,155,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for many years.,The marine dinoflagellate Gymnodinium catenatum has been associated with paralytic shellfish poisoning (PSP) outbreaks in Portuguese waters for many years.
P204,2015,train,abstract,This work contributes to our understanding of the toxigenicity of G.,This work contributes to our understanding of the toxigenicity of G.,FINDING_SENTENCE,INVOLVED_IN,0,68,This work contributes to our understanding of the toxigenicity of G.,This work contributes to our understanding of the toxigenicity of G.
P205,2015,train,title,Alexandrium ostenfeldii,Alexandrium ostenfeldii,SPECIES,,37,60,"Differences in the toxin profiles of Alexandrium ostenfeldii (Dinophyceae) strains isolated from different geographic origins: Evidence of paralytic toxin, spir",Alexandrium ostenfeldii
P205,2015,train,title,Alexandrium,Alexandrium,TAXON_GROUP,,37,48,Differences in the toxin profiles of Alexandrium ostenfeldii (Dinophyceae) strains isolated from different geographic origins: Evidence of paralytic,Alexandrium
P205,2015,train,title,toxin profiles,toxin profile,TOXIN,,19,33,Differences in the toxin profiles of Alexandrium ostenfeldii (Dinophyceae) strains isolated from different geographic origins: Eviden,toxin profiles
P205,2015,train,abstract,Alexandrium ostenfeldii,Alexandrium ostenfeldii,SPECIES,,64,87,"Among toxin-producing dinoflagellates of the genus Alexandrium, Alexandrium ostenfeldii is the only species able to produce paralytic shellfish poisoning (PSP) toxins, spirolides (SPXs) a",Alexandrium ostenfeldii
P205,2015,train,abstract,A. ostenfeldii,Alexandrium ostenfeldii,SPECIES,,261,275,"oxins, spirolides (SPXs) and gymnodimines (GYMs). In this study we characterized and compared three A. ostenfeldii strains isolated from the Baltic, Mediterranean, and southern Chile Seas with respect to their toxi",Alexandrium ostenfeldii
P205,2015,train,abstract,dinoflagellates,dinoflagellates,TAXON_GROUP,,22,37,"Among toxin-producing dinoflagellates of the genus Alexandrium, Alexandrium ostenfeldii is the only species able to produce paralytic she",dinoflagellates
P205,2015,train,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,51,62,"Among toxin-producing dinoflagellates of the genus Alexandrium, Alexandrium ostenfeldii is the only species able to produce paralytic shellfish poisoning (PSP) to",Alexandrium
P205,2015,train,abstract,Alexandrium,Alexandrium,TAXON_GROUP,,64,75,"Among toxin-producing dinoflagellates of the genus Alexandrium, Alexandrium ostenfeldii is the only species able to produce paralytic shellfish poisoning (PSP) toxins, spiroli",Alexandrium
P205,2015,train,abstract,saxitoxin,saxitoxin,TOXIN,,648,657,"outhern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was",saxitoxin
P205,2015,train,abstract,STX,saxitoxin,TOXIN,,659,662,"le and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was much",saxitoxin
P205,2015,train,abstract,paralytic shellfish poisoning,paralytic shellfish poisoning,TOXIN,,124,153,"noflagellates of the genus Alexandrium, Alexandrium ostenfeldii is the only species able to produce paralytic shellfish poisoning (PSP) toxins, spirolides (SPXs) and gymnodimines (GYMs). In this study we characterized and compare",paralytic shellfish poisoning
P205,2015,train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,155,158,"andrium, Alexandrium ostenfeldii is the only species able to produce paralytic shellfish poisoning (PSP) toxins, spirolides (SPXs) and gymnodimines (GYMs). In this study we characterized and compared thr",paralytic shellfish poisoning
P205,2015,train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,521,524,nalyses by HPLC-FD and LC-HRMS revealed differences in the toxin profiles of the three strains. The PSP toxin profiles of the southern Chile and Baltic strains were largely the same and included gonyauto,paralytic shellfish poisoning
P205,2015,train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,684,687,"e largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was much higher than that of the B",paralytic shellfish poisoning
P205,2015,train,abstract,gonyautoxin,gonyautoxins,TOXIN,,616,627,"The PSP toxin profiles of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (10",gonyautoxin
P205,2015,train,abstract,GTX,gonyautoxins,TOXIN,,629,632,"n profiles of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83",GTX
P205,2015,train,abstract,GTX,gonyautoxins,TOXIN,,637,640,"es of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15",GTX
P205,2015,train,abstract,toxin profiles,toxin profile,TOXIN,,371,385,"ldii strains isolated from the Baltic, Mediterranean, and southern Chile Seas with respect to their toxin profiles, morphology, and phylogeny. Toxin analyses by HPLC-FD and LC-HRMS revealed differences in the toxin",toxin profiles
P205,2015,train,abstract,toxin profiles,toxin profile,TOXIN,,480,494,"files, morphology, and phylogeny. Toxin analyses by HPLC-FD and LC-HRMS revealed differences in the toxin profiles of the three strains. The PSP toxin profiles of the southern Chile and Baltic strains were largely",toxin profiles
P205,2015,train,abstract,toxin profiles,toxin profile,TOXIN,,525,539,"ses by HPLC-FD and LC-HRMS revealed differences in the toxin profiles of the three strains. The PSP toxin profiles of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GT",toxin profiles
P205,2015,train,abstract,toxin profiles,toxin profile,TOXIN,,1220,1234,is based on the LSU rRNA showed that the studied strains belonged to distinct molecular clades. The toxin profiles determined in this study provide further evidence of the taxonomic complexity of this species.,toxin profiles
P205,2015,train,abstract,toxin content,toxin content,TOXIN,,688,701,"rgely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was much higher than that of the Baltic strain (",toxin content
P205,2015,train,abstract,toxin-producing,toxin-producing,TOXIN_PHENOTYPE,,6,21,"Among toxin-producing dinoflagellates of the genus Alexandrium, Alexandrium ostenfeldii is the only species able to produ",toxin-producing
P205,2015,train,abstract,phylogeny,phylogeny,EVOLUTIONARY_PROCESS,,403,412,"altic, Mediterranean, and southern Chile Seas with respect to their toxin profiles, morphology, and phylogeny. Toxin analyses by HPLC-FD and LC-HRMS revealed differences in the toxin profiles of the three stra",phylogeny
P205,2015,train,abstract,Phylogenetic analysis,Phylogenetic analysis,EVOLUTIONARY_PROCESS,,1101,1122,xin expressed by the Mediterranean strain was 13-desmethyl SPX-C (13dMeC; 2.85 ± 4.76 pg cell(-1)). Phylogenetic analysis based on the LSU rRNA showed that the studied strains belonged to distinct molecular clades. The to,Phylogenetic analysis
P205,2015,train,abstract,"The PSP toxin profiles of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was much higher than that of the Baltic strain (4.04 ± 1.93 pg cell(-1)).","The PSP toxin profiles of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was much higher than that of the Baltic strain (4.04 ± 1.93 pg cell(-1)).",FINDING_SENTENCE,INCREASES,0,309,"The PSP toxin profiles of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was much higher than that of the Baltic strain (4.04 ± 1.93 pg cell(-1)).","The PSP toxin profiles of the southern Chile and Baltic strains were largely the same and included gonyautoxin (GTX)-3, GTX-2, and saxitoxin (STX), although the total PSP toxin content of the Chilean strain (105.83 ± 72.15 pg cell(-1)) was much higher than that of the Baltic strain (4.04 ± 1.93 pg cell(-1))."
P205,2015,train,abstract,Phylogenetic analysis based on the LSU rRNA showed that the studied strains belonged to distinct molecular clades.,Phylogenetic analysis based on the LSU rRNA showed that the studied strains belonged to distinct molecular clades.,FINDING_SENTENCE,EVOLUTIONARY_LINK,0,114,Phylogenetic analysis based on the LSU rRNA showed that the studied strains belonged to distinct molecular clades.,Phylogenetic analysis based on the LSU rRNA showed that the studied strains belonged to distinct molecular clades.
P217,2015,train,title,sxtA4,sxtA,GENE,,56,61,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,sxtA4
P217,2015,train,title,Alexandrium minutum,Alexandrium minutum,SPECIES,,77,96,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,Alexandrium minutum
P217,2015,train,title,Alexandrium,Alexandrium,TAXON_GROUP,,77,88,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,Alexandrium
P217,2015,train,title,Paralytic shellfish toxin,paralytic shellfish toxins,TOXIN,,0,25,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,paralytic shellfish toxins
P217,2015,train,title,toxin content,toxin content,TOXIN,,20,33,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,toxin content
P217,2015,train,title,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,FINDING_SENTENCE,ASSOCIATED_WITH,0,104,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains,Paralytic shellfish toxin content is related to genomic sxtA4 copy number in Alexandrium minutum strains
P217,2015,train,abstract,sxtA,sxtA,GENE,,323,327,"of the gene copy number (CPN) for final protein synthesis is, however, not clear. One such gene is sxtA, the starting gene of paralytic shellfish toxin (PST) synthesis. PSTs are small neurotoxic compound",sxtA
P217,2015,train,abstract,sxtA,sxtA,GENE,,748,752,CPN of sxtA4 is related to PST content in Alexandrium minutum cells. SxtA4 is the 4th domain of the sxtA gene and its presence is essential for PST synthesis in dinoflagellates. We used PST and genome siz,sxtA
P217,2015,train,abstract,sxtA1,sxtA,GENE,,1220,1225,"was independent of the toxin profile produced, as long as the strain contained the genomic domains sxtA1 and sxtA4.",sxtA1
P217,2015,train,abstract,sxtA4,sxtA,GENE,,655,660,"es of the genera Alexandrium, Gymnodium, and Pyrodinium. Here we investigated if the genomic CPN of sxtA4 is related to PST content in Alexandrium minutum cells. SxtA4 is the 4th domain of the sxtA gene an",sxtA4
P217,2015,train,abstract,SxtA4,sxtA,GENE,,717,722,we investigated if the genomic CPN of sxtA4 is related to PST content in Alexandrium minutum cells. SxtA4 is the 4th domain of the sxtA gene and its presence is essential for PST synthesis in dinoflagellat,sxtA4
P217,2015,train,abstract,sxtA4,sxtA,GENE,,906,911,in dinoflagellates. We used PST and genome size measurements as well as quantitative PCR to analyze sxtA4 CPN and toxin content in 15 A. minutum strains. Our results show a strong positive correlation betw,sxtA4
P217,2015,train,abstract,sxtA4,sxtA,GENE,,1019,1024,toxin content in 15 A. minutum strains. Our results show a strong positive correlation between the sxtA4 CPN and the total amount of PST produced in actively growing A. minutum cells. This correlation was,sxtA4
P217,2015,train,abstract,sxtA4,sxtA,GENE,,1230,1235,"endent of the toxin profile produced, as long as the strain contained the genomic domains sxtA1 and sxtA4.",sxtA4
P217,2015,train,abstract,Alexandrium minutum,Alexandrium minutum,SPECIES,,690,709,"dium, and Pyrodinium. Here we investigated if the genomic CPN of sxtA4 is related to PST content in Alexandrium minutum cells. SxtA4 is the 4th domain of the sxtA gene and its presence is essential for PST synthesis in",Alexandrium minutum
P217,2015,train,abstract,A. minutum,Alexandrium minutum,SPECIES,,940,950,d genome size measurements as well as quantitative PCR to analyze sxtA4 CPN and toxin content in 15 A. minutum strains. Our results show a strong positive correlation between the sxtA4 CPN and the total amount,Alexandrium minutum
