source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
CrossRef,,10.3390/d16120739,2024.0,Proteins Associated with Salinity Adaptation of the Dinoflagellates: Diversity and Potential Involvement in Species Evolution,"<jats:p>Protists inhabit marine, brackish and fresh waters. The salt barrier plays an important role in the origin of their diversity. Salinity tolerance differs among species and sometimes even among different strains of the same species, indicating local adaptation. Dinoflagellates from the Apocalathium genus are represented by at least four species, which originated via rapid and recent radiation. Water salinity was suggested as one of the key factors for this radiation. A previous study found RNA transcripts, which belong exclusively to saline strains of Apocalathium, and were absent in its freshwater strains. In the present paper, the diversity of these transcripts and their orthologs from marine and freshwater protists were analysed using bioinformatic approaches. First, it was found that these specific transcripts translated to the proteins, which are important for osmoregulation (e.g., transport of various compounds including glycine betaine, regulation of microtubule organisation, post transcriptional modifications). This supports the idea that speciation within Apocalathium resulted in the loss of osmoregulatory genes by freshwater species. Second, protein distribution was not highly species specific, because their orthologs were found in different dinoflagellates and were relatively common in other phototrophic protists, though the sequences were highly variable. Proteins from 13 orthogroups were absent or very rare in studied freshwater genomes and transcriptomes. They could play a specific role in protists salinity tolerance. Third, detailed phylogenetic analyses of betaine-like transporter and chloride transmembrane transporters, which probably are one of the key proteins associated with salinity tolerance, revealed high levels of multiple and variable copies that were not eliminated from the genome during the evolution. The expression of their genes could be important in the adaptation of dinoflagellates to salinity changes, as it was already shown for some other protists.</jats:p>",Diversity,saxitoxin evolution dinoflagellates,dinoflagellate_stx,,,10.3390/d16120739,,proteins associated with salinity adaptation of the dinoflagellates diversity and potential involvement in species evolution,doi:10.3390/d16120739,,3,low_relevance_or_noise,dinoflagellate,0,0,1,0,1,,,dinoflagellates,,salinity
OpenAlex,,10.3390/hydrobiology3010002,2024.0,Harmful Cyanobacterial Blooms: Going beyond the “Green” to Monitor and Predict HCBs,"Under the Climate Change scenario, the occurrence of Harmful Cyanobacterial Blooms (HCBs) is an increasingly concerning problem. Particularly for inland freshwaters, that have human populations depending on them for consumption or recreation, HCBs can lead to serious ecological damages and socio-economic impacts, but also to health risks for local communities. From satellite imagery to molecular data, there is an increasing number of methodological approaches that can help improve the monitoring and prediction of cyanobacterial blooms. However, although each methodology has its own strengths and limitations, generally there is a lack of data addressing specific and intraspecific information, which has implications for the modelling and prediction of the real dynamics and toxicity of HCBs. The present review intends to make a quick overview on current approaches to monitor cyanobacterial blooms and provide a tier-based integrative perspective for their application. A transversal monitoring at a wide scale should be enhanced but cannot rely only on pigment levels but rather include the specific and intraspecific diversity information that can be obtained from modern molecular tools. This is crucial to achieve the effective prediction, monitoring and management of HCBs under their increasing occurrence and severity trends in freshwaters.",Hydrobiology,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W4390509780,,10.3390/hydrobiology3010002,,harmful cyanobacterial blooms going beyond the green to monitor and predict hcbs,doi:10.3390/hydrobiology3010002,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacterial,climate
CrossRef,,10.1016/j.ecoenv.2023.115259,2023.0,"Complex interactions among temperature, microplastics and cyanobacteria may facilitate cyanobacteria proliferation and microplastic deposition",,Ecotoxicology and Environmental Safety,temperature cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1016/j.ecoenv.2023.115259,,complex interactions among temperature microplastics and cyanobacteria may facilitate cyanobacteria proliferation and microplastic deposition,doi:10.1016/j.ecoenv.2023.115259,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,temperature
OpenAlex,,10.1016/j.hal.2023.102497,2023.0,Quantitative Polymerase Chain Reaction for the estimation of toxigenic microalgae abundance in shellfish production waters,"Certain species of marine microalgae produce potent biotoxins that pose a risk to human health if contaminated seafood is consumed, particularly filter feeding bivalve shellfish. In regions where this is likely to occur water and seafood produce are regularly monitored for the presence of harmful algal cells and their associated toxins, but the current approach is flawed by a lengthy delay before results are available to local authorities. Quantitative Polymerase Chain Reaction (qPCR) can be used to measure phytoplankton DNA sequences in a shorter timeframe, however it is not currently used in official testing practices. In this study, samples were collected almost weekly over six months from three sites within a known HAB hotspot, St Austell Bay in Cornwall, England. The abundance of algal cells in water was measured using microscopy and qPCR, and lipophilic toxins were quantified in mussel flesh using LC-MS/MS, focusing on the okadaic acid group. An increase in algal cell abundance occurred alongside an increase in the concentration of okadaic acid group toxins in mussel tissue at all three study sites, during September and October 2021. This event corresponded to an increase in the measured levels of Dinophysis accuminata DNA, measured using qPCR. In the following spring, the qPCR detected an increase in D. accuminata DNA levels in water samples, which was not detected by microscopy. Harmful algal species belonging to Alexandrium spp. and Pseudo-nitzschia spp. were also measured using qPCR, finding a similar increase in abundance in Autumn and Spring. The results are discussed with consideration of the potential merits and limitations of the qPCR technique versus conventional microscopy analysis, and its potential future role in phytoplankton surveillance under the Official Controls Regulations pertaining to shellfish.",Harmful Algae,Alexandrium sxtA,dinoflagellate_stx,https://openalex.org/W4386424539,,10.1016/j.hal.2023.102497,,quantitative polymerase chain reaction for the estimation of toxigenic microalgae abundance in shellfish production waters,doi:10.1016/j.hal.2023.102497,,3,low_relevance_or_noise,dinoflagellate,0,0,1,0,1,,,alexandrium,,hab
CrossRef,,10.2521/jswtb.59.27,2023.0,Occurrence of a &lt;i&gt;Raphidiopsis raciborskii&lt;/i&gt; （Cyanobacteria） Bloom in a Pond near Lake Biwa,,Japanese Journal of Water Treatment Biology,Raphidiopsis saxitoxin,cyanobacteria_stx,,,10.2521/jswtb.59.27,,occurrence of a lt i gt raphidiopsis raciborskii lt i gt cyanobacteria bloom in a pond near lake biwa,doi:10.2521/jswtb.59.27,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,bloom
OpenAlex,,10.3389/focsu.2023.1298800,2023.0,New tools and recommendations for a better management of harmful algal blooms under the European Marine Strategy Framework Directive,"Marine harmful algal blooms (HABs), caused by various aquatic microalgae, pose significant risks to ecosystems, some socio-economic activities and human health. Traditionally managed as a public health issue through reactive control measures such as beach closures, seafood trade bans or closure of mollusc production areas, the multifaceted linkages of HABs with environmental and socio-economic factors require more comprehensive ecosystem-based management approach tools to support policies. This study promotes a coordinated understanding and implementation of HAB assessment and management under the Marine Strategy Framework Directive (MSFD), targeting the achievement of Good Environmental Status (GES) in European marine waters. We introduce two novel tools: GES4HABs (GES for HABs) decision tree, and MAMBO (environMental mAtrix for the Management of BlOoms), a decision support matrix. These tools aim to streamline HABs reporting and prioritize resource allocation and management interventions. The GES4HABs decision tree defines a sequence of decision steps to identify HAB management strategies according to their state (evaluated against predefined baselines) and causes (anthropic or natural). MAMBO is proposed to address different HABs and their interaction with human and environmental pressures. The matrix utilizes two axes: natural trophic status and level of human influence, capturing major aspects such as nutrient supply. While acknowledging the limitations of this simplified framework, MAMBO categorizes marine regions into quadrants of varying management viability. Regions with high human influence and eutrophic conditions are identified as most suitable for effective management intervention, whereas regions with minimal or mixed human influence are deemed less amenable to active management. In addition, we explore and describe various indicators, monitoring methods and initiatives that may be relevant to support assessments of HAB status and associated pressures and impacts in the MSFD reporting. Finally, we provide some recommendations to promote the consideration of HABs in ecosystem-based management strategies, intensify efforts for harmonizing and defining best practices of analysis, monitoring and assessment methodologies, and foster international and cross-sectoral coordination to optimize resources, efforts and roles.",Frontiers in Ocean Sustainability,Alexandrium sxtA,dinoflagellate_stx,https://openalex.org/W4389439425,,10.3389/focsu.2023.1298800,,new tools and recommendations for a better management of harmful algal blooms under the european marine strategy framework directive,doi:10.3389/focsu.2023.1298800,,3,low_relevance_or_noise,unspecified,0,0,0,0,3,,,,,environmental; hab; nutrient
OpenAlex,,10.3390/plants12233936,2023.0,Review of Harmful Algal Blooms (HABs) Causing Marine Fish Kills: Toxicity and Mitigation,"Extensive growth of microscopic algae and cyanobacteria results in harmful algal blooms (HABs) in marine, brackish, and freshwater environments. HABs can harm humans and animals through their toxicity or by producing ecological conditions such as oxygen depletion, which can kill fish and other economically or ecologically important organisms. This review summarizes the reports on various HABs that are able to bring about marine fish kills. The predominant HABs, their toxins, and their effects on fishes spread across various parts of the globe are discussed. The mechanism of HAB-driven fish kills is discussed based on the available reports, and existing mitigation methods are presented. Lapses in the large-scale implementation of mitigation methods demonstrated under laboratory conditions are projected. Clay-related technologies and nano-sorption-based nanotechnologies, although proven to make significant contributions, have not been put to use in real-world conditions. The gaps in the technology transfer of the accomplished mitigation prototypes are highlighted. Further uses of remote sensing and machine learning state-of-the-art techniques for the detection and identification of HABs are recommended.",Plants,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W4388897094,,10.3390/plants12233936,,review of harmful algal blooms habs causing marine fish kills toxicity and mitigation,doi:10.3390/plants12233936,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,hab
PubMed,37999526.0,10.3390/toxins15110664,2023.0,An Assessment of Potential Threats to Human Health from Algae Blooms in the Indian River Lagoon (USA) 2018-2021: Unique Patterns of Cytotoxicity Associated with Toxins.,"The Indian River Lagoon (IRL), a 156-mile-long estuary located on the eastern coast of Florida, experiences phytoplankton bloom events due to increased seasonal temperatures coupled with anthropogenic impacts. This study aimed to gather data on the toxicity to human cells and to identify secondary metabolites found in water samples collected in the IRL. Water samples from 20 sites of the IRL were collected during the wet and dry seasons over a three-year period. A panel of cell lines was used to test cytotoxicity. Hemagglutination, hemolysis, and inhibition of protein phosphatase 2A (PP2A) were also measured. Cytotoxic blooms were seen both in the south (<i>Microcystis</i>) and the north (<i>Pyrodinium</i>) of the IRL. Each toxin induced a consistent pattern of cytotoxicity in the panel of human cell lines assayed. During blooms, cytotoxicity due to a single type of toxin is obvious from this pattern. In the absence of blooms, the cytotoxicity seen reflected either a mixture of toxins or it was caused by an unidentified toxin. These observations suggest that other toxins with the potential to be harmful to human health may be present in the IRL. Moreover, the presence of toxins in the IRL is not always associated with blooms of known toxin-producing organisms.",Toxins,saxitoxin dinoflagellate,dinoflagellate_stx,,,10.3390/toxins15110664,37999526.0,an assessment of potential threats to human health from algae blooms in the indian river lagoon usa 2018 2021 unique patterns of cytotoxicity associated with toxins,doi:10.3390/toxins15110664,,3,low_relevance_or_noise,dinoflagellate,0,0,1,0,1,,,pyrodinium,,bloom
OpenAlex,,10.1002/lno.12273,2022.0,Diazotrophy modulates cyanobacteria stoichiometry through functional traits that determine bloom magnitude and toxin production,"populations produced less particulate cylindrospermopsin and had undetectable dissolved cylindrospermopsin compared to non-N-fixing populations. The pattern of low to high cyanotoxin cell quotas across an N:P gradient in the diazotrophic cylindrospermopsin producer is similar to the cyanotoxin cell quota response in non-diazotrophic cyanobacteria. We suggest that diazotrophic cyanobacteria may be characterized into two broad functional groups, the N-storage-strategists and the growth-strategists, which use N-fixation differently and may determine patterns of bloom magnitude and toxin production in nature.",Limnology and Oceanography,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W4309861972,,10.1002/lno.12273,,diazotrophy modulates cyanobacteria stoichiometry through functional traits that determine bloom magnitude and toxin production,doi:10.1002/lno.12273,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,bloom
CrossRef,,10.1016/b978-0-323-96106-6.00007-1,2022.0,Nitrogen fixation in cyanobacteria,,Cyanobacterial Physiology,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1016/b978-0-323-96106-6.00007-1,,nitrogen fixation in cyanobacteria,doi:10.1016/b978-0-323-96106-6.00007-1,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,nitrogen
CrossRef,,10.1016/b978-0-323-96106-6.00017-4,2022.0,Theoretical aspects of temperature effect on cyanobacterial circadian clock,,Cyanobacterial Physiology,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1016/b978-0-323-96106-6.00017-4,,theoretical aspects of temperature effect on cyanobacterial circadian clock,doi:10.1016/b978-0-323-96106-6.00017-4,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacterial,temperature
OpenAlex,,10.1021/jacs.2c01424,2022.0,Biosynthesis of Guanitoxin Enables Global Environmental Detection in Freshwater Cyanobacteria,") biosynthetic genes are repeatedly detected and expressed in municipal freshwater bodies that have undergone past toxic events. Knowledge of the genetic basis of guanitoxin biosynthesis now allows for environmental, biosynthetic gene monitoring to establish the global scope of this neurotoxic organophosphate.",Journal of the American Chemical Society,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W4280562314,,10.1021/jacs.2c01424,,biosynthesis of guanitoxin enables global environmental detection in freshwater cyanobacteria,doi:10.1021/jacs.2c01424,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,environmental
OpenAlex,,10.1186/s12940-022-00935-y,2022.0,Relationship between freshwater harmful algal blooms and neurodegenerative disease incidence rates in South Korea,"BACKGROUND: Due to anthropogenic activities and global warming, the severity and distribution of harmful algal blooms (HABs) have been increasing steadily worldwide, including in South Korea (S. Korea). Previous studies reported that exposure to HABs could increase the risk of HAB-related diseases. However, very few studies examined the linkage between HABs and disease occurrence, particularly in S. Korea. The objective of this study was to evaluate the potential impact of HABs on neurodegenerative diseases (NDs), including Alzheimer's disease, Parkinson's disease, and motor neuron disease, at a population level. METHODS: Thirteen-year data (2005-2017) for chlorophyll-a (chl-a) concentrations as a bloom-related parameter, annual numbers of NDs, and population information were collected. First, the entire area of S. Korea was divided into a grid of 1 km, and the population number in each 1-km grid was collected using the Statistical Geographic Information Service Plus system. Cross-sectional time series data were analyzed with two statistical models, a generalized linear mixed model and a generalized linear model. RESULTS: The results show a general trend of increasing chl-a concentration and NDs year by year. We observed positive correlations between HAB intensity and the incidence rate of NDs. Particularly, HABs seem to have the most long-term carry-over effect on Parkinson's disease. Another key finding was that a 5-km radius from the HAB location was the boundary that showed the most significant associations with three NDs. CONCLUSIONS: This study provides statistical evidence that supports the potential risk of NDs from the exposure to HAB. Thus, it is recommended to monitor a broad spectrum of cyanotoxins, including neurotoxins, in bloom-affected regions in S. Korea and epidemiological studies in the future.",Environmental Health,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W4310295583,,10.1186/s12940-022-00935-y,,relationship between freshwater harmful algal blooms and neurodegenerative disease incidence rates in south korea,doi:10.1186/s12940-022-00935-y,,3,low_relevance_or_noise,unspecified,0,0,0,0,3,,,,,bloom; hab; warming
OpenAlex,,10.21203/rs.3.rs-1895220/v1,2022.0,Relationship Between Freshwater Harmful Algal Blooms and Neurogenerative Disease Incidence Rates in South Korea,"Abstract Background: Due to anthropogenic activities and global warming, the severity and distribution of harmful algal blooms (HABs) have been increasing steadily worldwide, including in South Korea (S. Korea). Previous studies reported exposure to HABs can increase the risk of HAB-related diseases. However, very few studies examined the linkage between HABs and disease occurrence, particularly in S. Korea. The objective of this study was to evaluate the potential impact of HABs on neurodegenerative diseases (NDs), including Alzheimer’s disease, Parkinson’s disease, and motor neuron disease, at a population level. Methods: Thirteen year data (2005-2017) for chlorophyll- a (chl-a) concentrations as a bloom-related parameter, annual numbers of NDs and population information were collected. First, the entire area of S. Korea was divided into a grid of 1-km and the population number in each 1-km grid was collected using Statistical Geographic Information Service Plus system. Cross-sectional time series data were analyzed with two statistical models, a generalized linear mixed model and a generalized linear model. Results: The results show that there is a general trend of increasing chl-a concentration and NDs year by year. We observed positive correlations between HAB intensity and incidence rate of NDs. Particularly, HABs seem to have the most long-term carry-over effect on Parkinson’s disease. Another key finding was that a 5-km radius from the HAB location was the boundary that showed most significant associations with three NDs. Conclusions: This study provides statistical evidence that supports the potential risk of NDs from the exposures of HAB. Thus, it is recommended to monitor a broad spectrum of cyanotoxins, including neurotoxins, in the areas of bloom-affected regions in S. Korea as well as epidemiological studies in the future.",Research Square,cyanobacteria sxtG,cyanobacteria_stx,https://openalex.org/W4289336679,,10.21203/rs.3.rs-1895220/v1,,relationship between freshwater harmful algal blooms and neurogenerative disease incidence rates in south korea,doi:10.21203/rs.3.rs-1895220/v1,,3,low_relevance_or_noise,unspecified,0,0,0,0,3,,,,,bloom; hab; warming
OpenAlex,,10.3390/molecules27207084,2022.0,Natural Compounds and Products from an Anti-Aging Perspective,"Aging is a very complex process that is accompanied by a degenerative impairment in many of the major functions of the human body over time. This inevitable process is influenced by hereditary factors, lifestyle, and environmental influences such as xenobiotic pollution, infectious agents, UV radiation, diet-borne toxins, and so on. Many external and internal signs and symptoms are related with the aging process and senescence, including skin dryness and wrinkles, atherosclerosis, diabetes, neurodegenerative disorders, cancer, etc. Oxidative stress, a consequence of the imbalance between pro- and antioxidants, is one of the main provoking factors causing aging-related damages and concerns, due to the generation of highly reactive byproducts such as reactive oxygen and nitrogen species during the metabolism, which result in cellular damage and apoptosis. Antioxidants can prevent these processes and extend healthy longevity due to the ability to inhibit the formation of free radicals or interrupt their propagation, thereby lowering the level of oxidative stress. This review focuses on supporting the antioxidant system of the organism by balancing the diet through the consumption of the necessary amount of natural ingredients, including vitamins, minerals, polyunsaturated fatty acids (PUFA), essential amino acids, probiotics, plants' fibers, nutritional supplements, polyphenols, some phytoextracts, and drinking water.",Molecules,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W4306936876,,10.3390/molecules27207084,,natural compounds and products from an anti aging perspective,doi:10.3390/molecules27207084,,3,low_relevance_or_noise,unspecified,0,0,0,0,3,,,,,environmental; nitrogen; stress
OpenAlex,,10.3390/toxins14040264,2022.0,Cyanotoxins in Bloom: Ever-Increasing Occurrence and Global Distribution of Freshwater Cyanotoxins from Planktic and Benthic Cyanobacteria,Toxic cyanobacteria in freshwater bodies constitute a major threat to public health and aquatic ecosystems [...].,Toxins,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W4223514950,,10.3390/toxins14040264,,cyanotoxins in bloom ever increasing occurrence and global distribution of freshwater cyanotoxins from planktic and benthic cyanobacteria,doi:10.3390/toxins14040264,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,bloom
CrossRef,,10.3410/f.742155719.793593506,2022.0,Faculty Opinions recommendation of Biosynthesis of guanitoxin enables global environmental detection in freshwater cyanobacteria.,,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.3410/f.742155719.793593506,,faculty opinions recommendation of biosynthesis of guanitoxin enables global environmental detection in freshwater cyanobacteria,doi:10.3410/f.742155719.793593506,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,environmental
CrossRef,,10.3410/f.742155719.793595994,2022.0,Faculty Opinions recommendation of Biosynthesis of guanitoxin enables global environmental detection in freshwater cyanobacteria.,,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.3410/f.742155719.793595994,,faculty opinions recommendation of biosynthesis of guanitoxin enables global environmental detection in freshwater cyanobacteria,doi:10.3410/f.742155719.793595994,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,environmental
OpenAlex,,10.34133/2022/9787258,2022.0,Stressing over the Complexities of Multiple Stressors in Marine and Estuarine Systems,"Aquatic ecosystems are increasingly threatened by multiple human-induced stressors associated with climate and anthropogenic changes, including warming, nutrient pollution, harmful algal blooms, hypoxia, and changes in CO 2 and pH. These stressors may affect systems additively and synergistically but may also counteract each other. The resultant ecosystem changes occur rapidly, affecting both biotic and abiotic components and their interactions. Moreover, the complexity of interactions increases as one ascends the food web due to differing sensitivities and exposures among life stages and associated species interactions, such as competition and predation. There is also a need to further understand nontraditional food web interactions, such as mixotrophy, which is the ability to combine photosynthesis and feeding by a single organism. The complexity of these interactions and nontraditional food webs presents challenges to ecosystem modeling and management. Developing ecological models to understand multistressor effects is further challenged by the lack of sufficient data on the effects of interactive stressors across different trophic levels and the substantial variability in climate changes on regional scales. To obtain data on a broad suite of interactions, a nested set of experiments can be employed. Modular, coupled, multitrophic level models will provide the flexibility to explore the additive, amplified, propagated, antagonistic, and/or reduced effects that can emerge from the interactions of multiple stressors. Here, the stressors associated with eutrophication and climate change are reviewed, and then example systems from around the world are used to illustrate their complexity and how model scenarios can be used to examine potential future changes.",Ocean-Land-Atmosphere Research,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W4306153921,,10.34133/2022/9787258,,stressing over the complexities of multiple stressors in marine and estuarine systems,doi:10.34133/2022/9787258,,3,low_relevance_or_noise,unspecified,0,0,0,0,3,,,,,climate; nutrient; warming
CrossRef,,10.1007/978-981-16-4873-1_12,2021.0,Nitrogen Metabolism in Cyanobacteria,,Ecophysiology and Biochemistry of Cyanobacteria,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1007/978-981-16-4873-1_12,,nitrogen metabolism in cyanobacteria,doi:10.1007/978-981-16-4873-1_12,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,nitrogen
CrossRef,,10.1007/978-981-16-4873-1_7,2021.0,Molecular Mechanisms of Stress Tolerance in Cyanobacteria,,Ecophysiology and Biochemistry of Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1007/978-981-16-4873-1_7,,molecular mechanisms of stress tolerance in cyanobacteria,doi:10.1007/978-981-16-4873-1_7,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,stress
OpenAlex,,10.1016/j.scitotenv.2021.145462,2021.0,Evaluation of a satellite-based cyanobacteria bloom detection algorithm using field-measured microcystin data,has utility for synoptic and routine monitoring of potentially toxic cyanoHABs in lakes across the United States.,The Science of The Total Environment,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W3127190418,,10.1016/j.scitotenv.2021.145462,,evaluation of a satellite based cyanobacteria bloom detection algorithm using field measured microcystin data,doi:10.1016/j.scitotenv.2021.145462,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,bloom
OpenAlex,,10.1038/s43247-021-00178-8,2021.0,Perceived global increase in algal blooms is attributable to intensified monitoring and emerging bloom impacts,"Global trends in the occurrence, toxicity and risk posed by harmful algal blooms to natural systems, human health and coastal economies are poorly constrained, but are widely thought to be increasing due to climate change and nutrient pollution. Here, we conduct a statistical analysis on a global dataset extracted from the Harmful Algae Event Database and Ocean Biodiversity Information System for the period 1985-2018 to investigate temporal trends in the frequency and distribution of marine harmful algal blooms. We find no uniform global trend in the number of harmful algal events and their distribution over time, once data were adjusted for regional variations in monitoring effort. Varying and contrasting regional trends were driven by differences in bloom species, type and emergent impacts. Our findings suggest that intensified monitoring efforts associated with increased aquaculture production are responsible for the perceived increase in harmful algae events and that there is no empirical support for broad statements regarding increasing global trends. Instead, trends need to be considered regionally and at the species level.",Communications Earth & Environment,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W3171366087,,10.1038/s43247-021-00178-8,,perceived global increase in algal blooms is attributable to intensified monitoring and emerging bloom impacts,doi:10.1038/s43247-021-00178-8,,3,low_relevance_or_noise,unspecified,0,0,0,0,3,,,,,bloom; climate; nutrient
CrossRef,,10.1201/9781003019510-10,2021.0,DNA Rearrangements in Cyanobacterial Nitrogen Fixing Genes During Heterocyst Development,,Phycobiotechnology,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1201/9781003019510-10,,dna rearrangements in cyanobacterial nitrogen fixing genes during heterocyst development,doi:10.1201/9781003019510-10,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacterial,nitrogen
OpenAlex,,10.3390/ijms22168726,2021.0,"Cyanobacteria, Cyanotoxins, and Neurodegenerative Diseases: Dangerous Liaisons","The prevalence of neurodegenerative disease (ND) is increasing, partly owing to extensions in lifespan, with a larger percentage of members living to an older age, but the ND aetiology and pathogenesis are not fully understood, and effective treatments are still lacking. Neurodegenerative diseases such as Alzheimer's disease, Parkinson's disease, and amyotrophic lateral sclerosis are generally thought to progress as a consequence of genetic susceptibility and environmental influences. Up to now, several environmental triggers have been associated with NDs, and recent studies suggest that some cyanotoxins, produced by cyanobacteria and acting through a variety of molecular mechanisms, are highly neurotoxic, although their roles in neuropathy and particularly in NDs are still controversial. In this review, we summarize the most relevant and recent evidence that points at cyanotoxins as environmental triggers in NDs development.",International Journal of Molecular Sciences,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W3194778416,,10.3390/ijms22168726,,cyanobacteria cyanotoxins and neurodegenerative diseases dangerous liaisons,doi:10.3390/ijms22168726,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,environmental
OpenAlex,,10.5194/bg-18-993-2021,2021.0,The composition of endolithic communities in gypcrete is determined by the specific microhabitat architecture,"Abstract. Endolithic microhabitats have been described as the last refuge for life in arid and hyper-arid deserts where life has to deal with harsh environmental conditions. A number of rock substrates from the hyper-arid Atacama Desert, colonized by endolithic microbial communities such as halite, gypsum crusts, gypcrete, calcite, granite and ignimbrite, have been characterized and compared using different approaches. In this work, three different endolithic microhabitats are described, each one with a particular origin and architecture, found within a lithic substrate known as gypcrete. Gypcrete, an evaporitic rock mainly composed of gypsum (CaSO4 ⋅ 2H2O) and collected in the Cordón de Lila area of the desert (Preandean Atacama Desert), was found to harbour cryptoendolithic (within pore spaces in the rock), chasmoendolithic (within cracks and fissures) and hypoendolithic (within microcave-like pores in the bottom layer of rock) microhabitats. A combination of microscopy investigation and high-throughput sequencing approaches were used to characterize the endolithic communities and their habitats at the microscale within the same piece of gypcrete. Microscopy techniques revealed differences in the architecture of the endolithic microhabitats and the distribution of the microorganisms within those microhabitats. Cyanobacteria and Proteobacteria were dominant in the endolithic communities, of which the hypoendolithic community was the least diverse and hosted unique taxa, as a result of less access to sun radiation. These results show, for the first time, that the differences in the architecture of a microhabitat, even within the same piece of a lithic substrate, play an essential role in shaping the diversity and composition of endolithic microbial communities.",Biogeosciences,cyanobacterial sxt genes,cyanobacteria_stx,https://openalex.org/W3093175162,,10.5194/bg-18-993-2021,,the composition of endolithic communities in gypcrete is determined by the specific microhabitat architecture,doi:10.5194/bg-18-993-2021,,3,low_relevance_or_noise,cyanobacteria,0,0,0,1,1,,,,cyanobacteria,environmental
