paper_id,year,group,source,entity_text,entity_normalized,entity_type,relation_hint,start,end,context,entity_original_before_strict_norm
38244903,2024.0,cyano_train,abstract,pH,pH,ENV_FACTOR,,1153,1155,"l environmental factor positively influencing species biomass and indirectly affecting STXs levels. pH significantly influenced STXs concentrations, indicating different factors influencing R. raciborsk",pH
38244903,2024.0,cyano_train,abstract,environmental factors,environmental factors,ENV_FACTOR,,392,413,"s. This study aimed to explore the link between cyanobacteria R. raciborskii, STXs cyanotoxins, and environmental factors in 37 public supply reservoirs in the tropical region and assess potential health hazards these tox",environmental factors
38244903,2024.0,cyano_train,abstract,environmental factors,environmental factors,ENV_FACTOR,,608,629,e toxins pose in the reservoir waters. A Structural Equation Model was used to assess the impact of environmental factors (water volume and physical and chemical variables) on R. raciborskii biomass and STXs levels. Furth,environmental factors
38244903,2024.0,cyano_train,abstract,environmental factor,environmental factor,ENV_FACTOR,,1055,1075,tion between R. raciborskii biomass and STXs concentrations. Total phosphorus emerged as a critical environmental factor positively influencing species biomass and indirectly affecting STXs levels. pH significantly influ,environmental factor
38244903,2024.0,cyano_train,abstract,"raciborskii in tropical settings due to increased phosphorus, amplifying waterborne STXs levels and associated intoxication risks.","raciborskii in tropical settings due to increased phosphorus, amplifying waterborne STXs levels and associated intoxication risks.",FINDING_SENTENCE,INCREASES,0,130,"raciborskii in tropical settings due to increased phosphorus, amplifying waterborne STXs levels and associated intoxication risks.","raciborskii in tropical settings due to increased phosphorus, amplifying waterborne STXs levels and associated intoxication risks."
38225663,2024.0,cyano_train,title,Identification of potential microbial risk factors associated with fecal indicator exceedances at recreational beaches.,Identification of potential microbial risk factors associated with fecal indicator exceedances at recreational beaches.,FINDING_SENTENCE,ASSOCIATED_WITH,0,119,Identification of potential microbial risk factors associated with fecal indicator exceedances at recreational beaches.,Identification of potential microbial risk factors associated with fecal indicator exceedances at recreational beaches.
38225663,2024.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,360,373,al water quality changes associated with BAV exceedances at recreational beaches (including harmful cyanobacteria). This proof of concept study evaluates the potential of metagenomics for comprehensively assessing,cyanobacteria
38225663,2024.0,cyano_train,abstract,Cyanobacterial,cyanobacteria,TAXON_GROUP,,837,851,"sample) that could be further differentiated into separate clusters (Beta-diversity). For Beach A, Cyanobacterial sequences (resolved as Microcystis and Pseudanabaena at genus level) were significantly more abunda",Cyanobacterial
38225663,2024.0,cyano_train,abstract,Cyanobacterial,cyanobacteria,TAXON_GROUP,,1015,1029,evel) were significantly more abundant in BAV non-exceedance samples. qPCR validation supported the Cyanobacterial abundance results from metagenomic analysis and also identified saxitoxin genes in 50% of the non-e,Cyanobacterial
38225663,2024.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,1094,1103,dation supported the Cyanobacterial abundance results from metagenomic analysis and also identified saxitoxin genes in 50% of the non-exceedance samples. Microcystis sp and saxitoxin gene sequences were more a,saxitoxin
38225663,2024.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,1167,1176,alysis and also identified saxitoxin genes in 50% of the non-exceedance samples. Microcystis sp and saxitoxin gene sequences were more abundant on non-exceedance beach days (when fecal indicator data indicated,saxitoxin
38225663,2024.0,cyano_train,abstract,"However, these traditional beach monitoring methods do not reflect the full extent of microbial water quality changes associated with BAV exceedances at recreational beaches (including harmful cyanobacteria).","However, these traditional beach monitoring methods do not reflect the full extent of microbial water quality changes associated with BAV exceedances at recreational beaches (including harmful cyanobacteria).",FINDING_SENTENCE,ASSOCIATED_WITH,0,208,"However, these traditional beach monitoring methods do not reflect the full extent of microbial water quality changes associated with BAV exceedances at recreational beaches (including harmful cyanobacteria).","However, these traditional beach monitoring methods do not reflect the full extent of microbial water quality changes associated with BAV exceedances at recreational beaches (including harmful cyanobacteria)."
38225663,2024.0,cyano_train,abstract,This proof of concept study evaluates the potential of metagenomics for comprehensively assessing bacterial community changes associated with BAV exceedances compared to non-exceedances for two urban beaches and their adjacent river water sources.,This proof of concept study evaluates the potential of metagenomics for comprehensively assessing bacterial community changes associated with BAV exceedances compared to non-exceedances for two urban beaches and their adjacent river water sources.,FINDING_SENTENCE,ASSOCIATED_WITH,0,247,This proof of concept study evaluates the potential of metagenomics for comprehensively assessing bacterial community changes associated with BAV exceedances compared to non-exceedances for two urban beaches and their adjacent river water sources.,This proof of concept study evaluates the potential of metagenomics for comprehensively assessing bacterial community changes associated with BAV exceedances compared to non-exceedances for two urban beaches and their adjacent river water sources.
38225663,2024.0,cyano_train,abstract,"Compared to non-exceedance samples, BAV exceedance samples exhibited higher alpha diversity (diversity within the sample) that could be further differentiated into separate clusters (Beta-diversity).","Compared to non-exceedance samples, BAV exceedance samples exhibited higher alpha diversity (diversity within the sample) that could be further differentiated into separate clusters (Beta-diversity).",FINDING_SENTENCE,INCREASES,0,199,"Compared to non-exceedance samples, BAV exceedance samples exhibited higher alpha diversity (diversity within the sample) that could be further differentiated into separate clusters (Beta-diversity).","Compared to non-exceedance samples, BAV exceedance samples exhibited higher alpha diversity (diversity within the sample) that could be further differentiated into separate clusters (Beta-diversity)."
38225663,2024.0,cyano_train,abstract,"For BAV exceedance days, Fibrobacteres, Pseudomonas, Acinetobacter, and Clostridium sequences were significantly more abundant (and positively correlated with fecal indicator densities) for Beach A.","For BAV exceedance days, Fibrobacteres, Pseudomonas, Acinetobacter, and Clostridium sequences were significantly more abundant (and positively correlated with fecal indicator densities) for Beach A.",FINDING_SENTENCE,ASSOCIATED_WITH,0,198,"For BAV exceedance days, Fibrobacteres, Pseudomonas, Acinetobacter, and Clostridium sequences were significantly more abundant (and positively correlated with fecal indicator densities) for Beach A.","For BAV exceedance days, Fibrobacteres, Pseudomonas, Acinetobacter, and Clostridium sequences were significantly more abundant (and positively correlated with fecal indicator densities) for Beach A."
38225663,2024.0,cyano_train,abstract,This study provides a more comprehensive analysis of bacterial community changes associated with BAV exceedances for recreational freshwater beaches.,This study provides a more comprehensive analysis of bacterial community changes associated with BAV exceedances for recreational freshwater beaches.,FINDING_SENTENCE,ASSOCIATED_WITH,0,149,This study provides a more comprehensive analysis of bacterial community changes associated with BAV exceedances for recreational freshwater beaches.,This study provides a more comprehensive analysis of bacterial community changes associated with BAV exceedances for recreational freshwater beaches.
38225663,2024.0,cyano_train,abstract,While there were increases in bacterial diversity and some taxa of potential human health concern associated with increased fecal indicator densities and BAV exceedances (e.g.,While there were increases in bacterial diversity and some taxa of potential human health concern associated with increased fecal indicator densities and BAV exceedances (e.g.,FINDING_SENTENCE,INCREASES,0,175,While there were increases in bacterial diversity and some taxa of potential human health concern associated with increased fecal indicator densities and BAV exceedances (e.g.,While there were increases in bacterial diversity and some taxa of potential human health concern associated with increased fecal indicator densities and BAV exceedances (e.g.
38225663,2024.0,cyano_train,abstract,Microcystis) associated with lower fecal indicator densities and BAV non-exceedances days.,Microcystis) associated with lower fecal indicator densities and BAV non-exceedances days.,FINDING_SENTENCE,DECREASES,0,90,Microcystis) associated with lower fecal indicator densities and BAV non-exceedances days.,Microcystis) associated with lower fecal indicator densities and BAV non-exceedances days.
38205949,2024.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,48,61,"Though toxins produced during harmful blooms of cyanobacteria present diverse risks to public health and the environment, surface water quality surveillance of c",cyanobacteria
38205949,2024.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,1565,1578,that spatiotemporal surveillance efforts are necessary to understand cyanotoxins risks when harmful cyanobacteria blooms occur throughout the year.,cyanobacteria
38205949,2024.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,160,174,"a present diverse risks to public health and the environment, surface water quality surveillance of cyanobacterial toxins is inconsistent, spatiotemporally limited, and routinely relies on ELISA kits to estimate to",cyanobacterial
38205949,2024.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,493,502,"ommon cyanotoxins, including five microcystins, three anatoxins, nodularin, cylindrospermopsin, and saxitoxin in 20 subtropical reservoirs spatially distributed across a pronounced annual rainfall gradient. Pr",saxitoxin
38198398,2024.0,cyano_train,abstract,STXs,saxitoxin,TOXIN,,752,756,"the adsorption of toxins such as microcystins-LR (MC-LR), cylindrospermopsin (CYL), and saxitoxins (STXs). As a result, the review showed that some commonly adopted indices (i.e. total surface area) are n",saxitoxin
38198398,2024.0,cyano_train,abstract,"Cyanotoxins pose a health threat when present in the drinking water supply since conventional water treatment processes are not effective in removing extracellular metabolites hence, advanced treatment techniques are usually applied.","Cyanotoxins pose a health threat when present in the drinking water supply since conventional water treatment processes are not effective in removing extracellular metabolites hence, advanced treatment techniques are usually applied.",FINDING_SENTENCE,PRESENT_IN,0,233,"Cyanotoxins pose a health threat when present in the drinking water supply since conventional water treatment processes are not effective in removing extracellular metabolites hence, advanced treatment techniques are usually applied.","Cyanotoxins pose a health threat when present in the drinking water supply since conventional water treatment processes are not effective in removing extracellular metabolites hence, advanced treatment techniques are usually applied."
38175940,2024.0,cyano_train,title,saxitoxin,saxitoxin,TOXIN,,62,71,A fast and reliable LC-MS-MS method for the quantification of saxitoxin in blood plasma samples.,saxitoxin
38175940,2024.0,cyano_train,abstract,dinoflagellates,dinoflagellates,TAXON_GROUP,,60,75,"Saxitoxins (STXs) are potent neurotoxins produced by marine dinoflagellates or freshwater cyanobacteria known to cause acute and eventually fatal human intoxications, which ar",dinoflagellates
38175940,2024.0,cyano_train,abstract,marine dinoflagellates,dinoflagellates,TAXON_GROUP,,53,75,"Saxitoxins (STXs) are potent neurotoxins produced by marine dinoflagellates or freshwater cyanobacteria known to cause acute and eventually fatal human intoxications, which ar",marine dinoflagellates
38175940,2024.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,90,103,"Saxitoxins (STXs) are potent neurotoxins produced by marine dinoflagellates or freshwater cyanobacteria known to cause acute and eventually fatal human intoxications, which are classified as paralytic sh",cyanobacteria
38175940,2024.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,371,374,"n be used for a timely diagnosis and confirmation of PSPs. We developed a fast and simple method of STX extraction based on plasma sample acidification and precipitation by acetonitrile, followed by quan",saxitoxin
38175940,2024.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,1033,1036,"ytical exercise, the method was found to be 100% accurate in determining the presence or absence of STX in human plasma specimens, with recovery values of 86-99%. This simple method for STX determination",saxitoxin
38175940,2024.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,1119,1122,"or absence of STX in human plasma specimens, with recovery values of 86-99%. This simple method for STX determination in animal or human plasma can quickly and reliably diagnose STX exposures and confirm",saxitoxin
38175940,2024.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,1197,1200,his simple method for STX determination in animal or human plasma can quickly and reliably diagnose STX exposures and confirm suspected PSP cases to facilitate patient treatment or expedite necessary pub,saxitoxin
38175940,2024.0,cyano_train,abstract,STXs,saxitoxin,TOXIN,,12,16,Saxitoxins (STXs) are potent neurotoxins produced by marine dinoflagellates or freshwater cyanobacteria known to cau,saxitoxin
38175940,2024.0,cyano_train,abstract,STXs,saxitoxin,TOXIN,,248,252,"man intoxications, which are classified as paralytic shellfish poisonings (PSPs). Rapid analysis of STXs in blood plasma can be used for a timely diagnosis and confirmation of PSPs. We developed a fast an",saxitoxin
38175940,2024.0,cyano_train,abstract,PSP,paralytic shellfish poisoning,TOXIN,,1233,1236,ion in animal or human plasma can quickly and reliably diagnose STX exposures and confirm suspected PSP cases to facilitate patient treatment or expedite necessary public health or security actions.,paralytic shellfish poisoning
38175940,2024.0,cyano_train,abstract,"Our approach provides the results ≤30 min, with a limit of detection of 2.8 ng/mL and a lower limit of quantification of 5.0 ng/mL.","Our approach provides the results ≤30 min, with a limit of detection of 2.8 ng/mL and a lower limit of quantification of 5.0 ng/mL.",FINDING_SENTENCE,DECREASES,0,131,"Our approach provides the results ≤30 min, with a limit of detection of 2.8 ng/mL and a lower limit of quantification of 5.0 ng/mL.","Our approach provides the results ≤30 min, with a limit of detection of 2.8 ng/mL and a lower limit of quantification of 5.0 ng/mL."
38142507,2024.0,cyano_train,title,phosphorus,phosphorus,ENV_FACTOR,,118,128,rospermopsin and pho-harboring Verrucomicrobia supports the formation of Raphidiopsis blooms in low-phosphorus waters.,phosphorus
38142507,2024.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,1234,1248,"w-P conditions, thereby explaining the observed increase in pho gene abundance. Compared with other cyanobacterial genera, Raphidiopsis had a higher abundance of the pst gene. This suggests that Raphidiopsis exhibi",cyanobacterial
38142507,2024.0,cyano_train,abstract,pst,paralytic shellfish toxins,TOXIN,,1300,1303,"ne abundance. Compared with other cyanobacterial genera, Raphidiopsis had a higher abundance of the pst gene. This suggests that Raphidiopsis exhibited a greater capacity to uptake the inorganic P genera",paralytic shellfish toxins
38142507,2024.0,cyano_train,abstract,phosphorus,phosphorus,ENV_FACTOR,,217,227,"e important strategies for the bloom-forming cyanobacterium Raphidiopsis to thrive in extremely low-phosphorus (P) waters. However, how bacterioplankton community, another major contributor to ALPs in waters, c",phosphorus
38142507,2024.0,cyano_train,abstract,This response to CYN was enhanced under low-P conditions.,This response to CYN was enhanced under low-P conditions.,FINDING_SENTENCE,INCREASES,0,57,This response to CYN was enhanced under low-P conditions.,This response to CYN was enhanced under low-P conditions.
38142507,2024.0,cyano_train,abstract,"Having high gene abundance of the CYN-sensing PI3K-AKT signaling pathway, Verrucomicrobia's proportion increased with higher concentrations of CYN under low-P conditions, thereby explaining the observed increase in pho gene abundance.","Having high gene abundance of the CYN-sensing PI3K-AKT signaling pathway, Verrucomicrobia's proportion increased with higher concentrations of CYN under low-P conditions, thereby explaining the observed increase in pho gene abundance.",FINDING_SENTENCE,INCREASES,0,234,"Having high gene abundance of the CYN-sensing PI3K-AKT signaling pathway, Verrucomicrobia's proportion increased with higher concentrations of CYN under low-P conditions, thereby explaining the observed increase in pho gene abundance.","Having high gene abundance of the CYN-sensing PI3K-AKT signaling pathway, Verrucomicrobia's proportion increased with higher concentrations of CYN under low-P conditions, thereby explaining the observed increase in pho gene abundance."
38142507,2024.0,cyano_train,abstract,"Compared with other cyanobacterial genera, Raphidiopsis had a higher abundance of the pst gene.","Compared with other cyanobacterial genera, Raphidiopsis had a higher abundance of the pst gene.",FINDING_SENTENCE,INCREASES,0,95,"Compared with other cyanobacterial genera, Raphidiopsis had a higher abundance of the pst gene.","Compared with other cyanobacterial genera, Raphidiopsis had a higher abundance of the pst gene."
37951618,2023.0,cyano_train,title,clade,clade,EVOLUTIONARY_PROCESS,,132,137,mopsis) raciborskii pangenome updated: Two new metagenome-assembled genomes from the South American clade.,clade
37951618,2023.0,cyano_train,title,The Raphidiopsis (= Cylindrospermopsis) raciborskii pangenome updated: Two new metagenome-assembled genomes from the South American clade.,The Raphidiopsis (= Cylindrospermopsis) raciborskii pangenome updated: Two new metagenome-assembled genomes from the South American clade.,FINDING_SENTENCE,EVOLUTIONARY_LINK,0,138,The Raphidiopsis (= Cylindrospermopsis) raciborskii pangenome updated: Two new metagenome-assembled genomes from the South American clade.,The Raphidiopsis (= Cylindrospermopsis) raciborskii pangenome updated: Two new metagenome-assembled genomes from the South American clade.
37951618,2023.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,431,445,"increasing eutrophication pressure, due to wastewater input, leading to the occurrence of frequent cyanobacterial blooms. The major difference observed between PAMP2011 and PAMP2012 MAGs was the lack of the saxito",cyanobacterial
37951618,2023.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,539,548,"terial blooms. The major difference observed between PAMP2011 and PAMP2012 MAGs was the lack of the saxitoxin gene cluster in PAMP2012, which also presented a smaller genome, while PAMP2011 presented the compl",saxitoxin
37951618,2023.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,1805,1814,"t, reinforcing the metabolic particularity of the Raphidiopsis South American clade, related to its saxitoxin producing unique ability, while also indicating a different evolutionary history due to its geograp",saxitoxin
37951618,2023.0,cyano_train,abstract,clade,clade,EVOLUTIONARY_PROCESS,,1409,1414,"d by the geographic origin of the strains being analyzed, supporting the existence of a distinct SA clade. The Raphidiopsis pangenome comprised a total of 7943 orthologous protein clusters, and the two new",clade
37951618,2023.0,cyano_train,abstract,clade,clade,EVOLUTIONARY_PROCESS,,1783,1788,"h 99% bootstrap support, reinforcing the metabolic particularity of the Raphidiopsis South American clade, related to its saxitoxin producing unique ability, while also indicating a different evolutionary",clade
37951618,2023.0,cyano_train,abstract,conservation,conservation,EVOLUTIONARY_PROCESS,,1238,1250,"re genome reflects the closeness among the pangenome members, the results strongly suggest that the conservation level of the essential gene repertoire seems to be affected by the geographic origin of the strains",conservation
37951618,2023.0,cyano_train,abstract,"We observed a substantial increase in the core genome size for the 'noSA' subset, in comparison to 'All33' subset, and since the core genome reflects the closeness among the pangenome members, the results strongly suggest that the conservation level of the essential gene repertoire seems to be affected by the geographic origin of the strains being analyzed, supporting the existence of a distinct SA clade.","We observed a substantial increase in the core genome size for the 'noSA' subset, in comparison to 'All33' subset, and since the core genome reflects the closeness among the pangenome members, the results strongly suggest that the conservation level of the essential gene repertoire seems to be affected by the geographic origin of the strains being analyzed, supporting the existence of a distinct SA clade.",FINDING_SENTENCE,INCREASES,0,408,"We observed a substantial increase in the core genome size for the 'noSA' subset, in comparison to 'All33' subset, and since the core genome reflects the closeness among the pangenome members, the results strongly suggest that the conservation level of the essential gene repertoire seems to be affected by the geographic origin of the strains being analyzed, supporting the existence of a distinct SA clade.","We observed a substantial increase in the core genome size for the 'noSA' subset, in comparison to 'All33' subset, and since the core genome reflects the closeness among the pangenome members, the results strongly suggest that the conservation level of the essential gene repertoire seems to be affected by the geographic origin of the strains being analyzed, supporting the existence of a distinct SA clade."
37951618,2023.0,cyano_train,abstract,"The Raphidiopsis pangenome comprised a total of 7943 orthologous protein clusters, and the two new MAGs increased the pangenome size by 11%.","The Raphidiopsis pangenome comprised a total of 7943 orthologous protein clusters, and the two new MAGs increased the pangenome size by 11%.",FINDING_SENTENCE,INCREASES,0,140,"The Raphidiopsis pangenome comprised a total of 7943 orthologous protein clusters, and the two new MAGs increased the pangenome size by 11%.","The Raphidiopsis pangenome comprised a total of 7943 orthologous protein clusters, and the two new MAGs increased the pangenome size by 11%."
37951618,2023.0,cyano_train,abstract,"The pangenome based phylogenetic relationships among the 33 analyzed genomes showed that the SA genomes clustered together with 99% bootstrap support, reinforcing the metabolic particularity of the Raphidiopsis South American clade, related to its saxitoxin producing unique ability, while also indicating a different evolutionary history due to its geographic isolation.","The pangenome based phylogenetic relationships among the 33 analyzed genomes showed that the SA genomes clustered together with 99% bootstrap support, reinforcing the metabolic particularity of the Raphidiopsis South American clade, related to its saxitoxin producing unique ability, while also indicating a different evolutionary history due to its geographic isolation.",FINDING_SENTENCE,ASSOCIATED_WITH,0,371,"The pangenome based phylogenetic relationships among the 33 analyzed genomes showed that the SA genomes clustered together with 99% bootstrap support, reinforcing the metabolic particularity of the Raphidiopsis South American clade, related to its saxitoxin producing unique ability, while also indicating a different evolutionary history due to its geographic isolation.","The pangenome based phylogenetic relationships among the 33 analyzed genomes showed that the SA genomes clustered together with 99% bootstrap support, reinforcing the metabolic particularity of the Raphidiopsis South American clade, related to its saxitoxin producing unique ability, while also indicating a different evolutionary history due to its geographic isolation."
37888642,2023.0,cyano_train,title,Nitrogen,Nitrogen,ENV_FACTOR,,56,64,The Role of Heterocysts in Cyanotoxin Production during Nitrogen Limitation.,Nitrogen
37888642,2023.0,cyano_train,title,Nitrogen Limitation,Nitrogen Limitation,ENV_FACTOR,,56,75,The Role of Heterocysts in Cyanotoxin Production during Nitrogen Limitation.,Nitrogen Limitation
37888642,2023.0,cyano_train,abstract,Cyanobacteria,cyanobacteria,TAXON_GROUP,,0,13,"Cyanobacteria harmful algal blooms (cyanoHABs) can have impacts on human health, aquatic ecosystems, and the econ",Cyanobacteria
37888642,2023.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,696,705,terocysts from vegetative cells. HPLC-FLD with post-column derivatization was used to determine the saxitoxin (STX) and neosaxitoxin (NEOSTX) concentration per cell. Aphan. sp. NH-5 biomass was lower in the P-,saxitoxin
37888642,2023.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,707,710,rom vegetative cells. HPLC-FLD with post-column derivatization was used to determine the saxitoxin (STX) and neosaxitoxin (NEOSTX) concentration per cell. Aphan. sp. NH-5 biomass was lower in the P-deple,saxitoxin
37888642,2023.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,1176,1179,"ted media. However, no significant differences were found among all preparations with regard to the STX-to-NEOSTX ratio. We conclude that N limitation induced higher heterocyst numbers and that N fixatio",saxitoxin
37888642,2023.0,cyano_train,abstract,STX,saxitoxin,TOXIN,,1329,1332,duced higher heterocyst numbers and that N fixation activity is a factor behind the increase in the STX and NEOSTX production of Aphan. sp. NH-5.,saxitoxin
37888642,2023.0,cyano_train,abstract,paralytic shellfish toxin,paralytic shellfish toxins,TOXIN,,214,239,"my. Nutrient management is an important mitigation and even remediation strategy. In this work, the paralytic shellfish toxin (PST)-producing Aphanizomenon ( Aphan .) flos-aquae (Linnaeus) Ralfs ex Bornet & Flahault (now iden",paralytic shellfish toxins
37888642,2023.0,cyano_train,abstract,PST,paralytic shellfish toxins,TOXIN,,241,244,"an important mitigation and even remediation strategy. In this work, the paralytic shellfish toxin (PST)-producing Aphanizomenon ( Aphan .) flos-aquae (Linnaeus) Ralfs ex Bornet & Flahault (now identifie",paralytic shellfish toxins
37888642,2023.0,cyano_train,abstract,neosaxitoxin,neosaxitoxin,TOXIN,,716,728,ative cells. HPLC-FLD with post-column derivatization was used to determine the saxitoxin (STX) and neosaxitoxin (NEOSTX) concentration per cell. Aphan. sp. NH-5 biomass was lower in the P-depleted media than in,neosaxitoxin
37888642,2023.0,cyano_train,abstract,NEOSTX,NEOSTX,TOXIN,,730,736,PLC-FLD with post-column derivatization was used to determine the saxitoxin (STX) and neosaxitoxin (NEOSTX) concentration per cell. Aphan. sp. NH-5 biomass was lower in the P-depleted media than in the N-de,NEOSTX
37888642,2023.0,cyano_train,abstract,NEOSTX,NEOSTX,TOXIN,,1183,1189,"ia. However, no significant differences were found among all preparations with regard to the STX-to-NEOSTX ratio. We conclude that N limitation induced higher heterocyst numbers and that N fixation activity",NEOSTX
37888642,2023.0,cyano_train,abstract,NEOSTX,NEOSTX,TOXIN,,1337,1343,gher heterocyst numbers and that N fixation activity is a factor behind the increase in the STX and NEOSTX production of Aphan. sp. NH-5.,NEOSTX
37888642,2023.0,cyano_train,abstract,"NH-5 biomass was lower in the P-depleted media than in the N-depleted media and the control, though higher heterocyst counts were detected in the N-depleted media.","NH-5 biomass was lower in the P-depleted media than in the N-depleted media and the control, though higher heterocyst counts were detected in the N-depleted media.",FINDING_SENTENCE,INCREASES,0,163,"NH-5 biomass was lower in the P-depleted media than in the N-depleted media and the control, though higher heterocyst counts were detected in the N-depleted media.","NH-5 biomass was lower in the P-depleted media than in the N-depleted media and the control, though higher heterocyst counts were detected in the N-depleted media."
37888642,2023.0,cyano_train,abstract,"The heterocyst toxin concentration was significantly higher compared to the vegetative cells for the N-depleted media, control, and P-depleted media.","The heterocyst toxin concentration was significantly higher compared to the vegetative cells for the N-depleted media, control, and P-depleted media.",FINDING_SENTENCE,INCREASES,0,149,"The heterocyst toxin concentration was significantly higher compared to the vegetative cells for the N-depleted media, control, and P-depleted media.","The heterocyst toxin concentration was significantly higher compared to the vegetative cells for the N-depleted media, control, and P-depleted media."
37888642,2023.0,cyano_train,abstract,We conclude that N limitation induced higher heterocyst numbers and that N fixation activity is a factor behind the increase in the STX and NEOSTX production of Aphan.,We conclude that N limitation induced higher heterocyst numbers and that N fixation activity is a factor behind the increase in the STX and NEOSTX production of Aphan.,FINDING_SENTENCE,INCREASES,0,167,We conclude that N limitation induced higher heterocyst numbers and that N fixation activity is a factor behind the increase in the STX and NEOSTX production of Aphan.,We conclude that N limitation induced higher heterocyst numbers and that N fixation activity is a factor behind the increase in the STX and NEOSTX production of Aphan.
37678578,2023.0,cyano_train,abstract,Cyanobacteria,cyanobacteria,TAXON_GROUP,,0,13,Cyanobacteria can form harmful blooms in specific environmental conditions due to certain species producing toxic,Cyanobacteria
37678578,2023.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,1359,1372,"hod provides a simple and efficient approach to identify and quantify harmful compounds produced by cyanobacteria. Hence, this represents the first method to detecting guanitoxin among cyanotoxins. By expanding th",cyanobacteria
37678578,2023.0,cyano_train,abstract,cyanobacterial,cyanobacteria,TAXON_GROUP,,659,673,"eighteen cyanotoxins simultaneously. A simplified extraction procedure using lyophilized samples of cyanobacterial biomass was also used, eliminating the need for traditional solid-phase extraction methods. This me",cyanobacterial
37678578,2023.0,cyano_train,abstract,GTX,gonyautoxins,TOXIN,,1095,1098,", seven microcystins (RR, [D-Asp3] RR, LA, LR, LY, LW, and YR), and five saxitoxins (gonyautoxins - GTX-1&4, GTX-2&3, GTX-5), decarbamoylgonyautoxin (dcGTX-2&3), and N-Sulfocarbamoylgonyautoxin (C1&C2),",GTX
37678578,2023.0,cyano_train,abstract,GTX,gonyautoxins,TOXIN,,1104,1107,"icrocystins (RR, [D-Asp3] RR, LA, LR, LY, LW, and YR), and five saxitoxins (gonyautoxins - GTX-1&4, GTX-2&3, GTX-5), decarbamoylgonyautoxin (dcGTX-2&3), and N-Sulfocarbamoylgonyautoxin (C1&C2), all in a",GTX
37678578,2023.0,cyano_train,abstract,GTX,gonyautoxins,TOXIN,,1113,1116,"ns (RR, [D-Asp3] RR, LA, LR, LY, LW, and YR), and five saxitoxins (gonyautoxins - GTX-1&4, GTX-2&3, GTX-5), decarbamoylgonyautoxin (dcGTX-2&3), and N-Sulfocarbamoylgonyautoxin (C1&C2), all in a short acq",GTX
37678578,2023.0,cyano_train,abstract,toxic,toxic,TOXIN_PHENOTYPE,,108,113,teria can form harmful blooms in specific environmental conditions due to certain species producing toxic metabolites known as cyanotoxins. These toxins pose significant risks to public health and the envi,toxic
37678578,2023.0,cyano_train,abstract,environmental conditions,environmental conditions,ENV_FACTOR,,50,74,Cyanobacteria can form harmful blooms in specific environmental conditions due to certain species producing toxic metabolites known as cyanotoxins. These toxins pose signific,environmental conditions
37624242,2023.0,cyano_train,abstract,cyanobacteria,cyanobacteria,TAXON_GROUP,,97,110,"The frequency of dogs becoming ill or dying from accidental exposure to cyanotoxins, produced by cyanobacteria, is increasing throughout the United States. In January and February of 2021, two dogs died and fiv",cyanobacteria
37624242,2023.0,cyano_train,abstract,saxitoxin,saxitoxin,TOXIN,,609,618,"e following cyanotoxins: anatoxin-a, homoanatoxin-a, dihydroanatoxin-a (dhATX), cylindrospermopsin, saxitoxin, and microcystins. Necropsy results of C 1 indicated neurotoxicosis with significant levels of dhAT",saxitoxin
37624242,2023.0,cyano_train,abstract,"By comparison, dhATX was detected at much lower concentrations in sediment samples (310.23 ng/g DW) and the periphyton on zebra mussel shells (38.45 ng/g DW).","By comparison, dhATX was detected at much lower concentrations in sediment samples (310.23 ng/g DW) and the periphyton on zebra mussel shells (38.45 ng/g DW).",FINDING_SENTENCE,DECREASES,0,158,"By comparison, dhATX was detected at much lower concentrations in sediment samples (310.23 ng/g DW) and the periphyton on zebra mussel shells (38.45 ng/g DW).","By comparison, dhATX was detected at much lower concentrations in sediment samples (310.23 ng/g DW) and the periphyton on zebra mussel shells (38.45 ng/g DW)."
37624198,2023.0,cyano_train,title,Cyanobacteria,cyanobacteria,TAXON_GROUP,,46,59,Saxitoxin-Producing Raphidiopsis raciborskii (Cyanobacteria) Constrains Daphnia Fitness and Feeding Rate despite High Nutritious Food Availability.,Cyanobacteria
