Query_Entity,Query_Entity_Type,Predicted_Entity,Predicted_Entity_Type,Rank_For_Query,Global_AI_Rank,Hypothesis_Class,AI_Score,Final_AI_Rank_Score,ML_Probability,Node2Vec_Integrated_Score,Validation_Status,Candidate_Status,Bridge_Nodes,Bridge_Types,Interpretation,Common_Neighbors,Distinct_Bridge_Types,Structural_Score,Bridge_Score,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Source,Source_Type,Target,Target_Type,Training_Graph,Query_Direction,Query_Entity_Normalized,Predicted_Entity_Normalized,Pair_Key,Search_Text
gonyautoxin,TOXIN,transcriptomic,BIOLOGICAL_PROCESS,11,201,process_toxin_association,0.2279830359181078,0.2279830359181078,0.1340099505371073,0.3689426639896087,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; bloom; light; saxitoxin; dinoflagellates; alexandrium_tamarense; biosynthesis; cyanobacteria; toxin_production; alexandrium_catenella; nitrogen; expression; gene_expression; regulation; toxicity; alexandrium_minutum; nutrient,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR,"Transcriptomic is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including alexandrium, dinoflagellate, paralytic shellfish toxins, paralytic shellfish poisoning, and bloom.",21,5,182.2650742954576,40.0,0.2528675865068028,0.537405767476389,0.7900842979493753,1,5.188092703284345,0.3888888888888889,1224,51,24,gonyautoxin,TOXIN,transcriptomic,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,transcriptomic,gonyautoxin|||transcriptomic,gonyautoxin transcriptomic toxin biological process process toxin association alexandrium dinoflagellate paralytic shellfish toxins paralytic shellfish poisoning bloom light saxitoxin dinoflagellates alexandrium tamarense biosynthesis cyanobacteria toxin production alexandrium catenella nitrogen expression gene expression regulation toxicity alexandrium minutum nutrient dino taxon dino taxon toxin toxin env factor env factor toxin dino taxon dino taxon biological process cyano taxon biological process dino taxon env factor biological process biological process biological process biological process dino taxon env factor gonyautoxin may be mechanistically associated with transcriptomic supported by bridge concepts including alexandrium dinoflagellate paralytic shellfish toxins paralytic shellfish poisoning bloom. unvalidated
gonyautoxin,TOXIN,transcription,BIOLOGICAL_PROCESS,12,223,process_toxin_association,0.2085911936190903,0.2085911936190903,0.1365857170091314,0.3165994085340286,Unvalidated,unvalidated_candidate,alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; dinoflagellates; bloom; alexandrium_catenella; alexandrium_minutum; sxta; expression; regulation; gene_expression; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,"Transcription is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including alexandrium, saxitoxin, paralytic shellfish toxins, dinoflagellate, and paralytic shellfish poisoning.",16,5,143.77097790581357,30.0,0.364911869888499,0.5149226854147089,0.7900842979493753,1,3.9040074714253072,0.2962962962962963,969,51,19,gonyautoxin,TOXIN,transcription,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,transcription,gonyautoxin|||transcription,gonyautoxin transcription toxin biological process process toxin association alexandrium saxitoxin paralytic shellfish toxins dinoflagellate paralytic shellfish poisoning gymnodinium gymnodinium catenatum dinoflagellates bloom alexandrium catenella alexandrium minutum sxta expression regulation gene expression biosynthesis dino taxon toxin toxin dino taxon toxin dino taxon dino taxon dino taxon env factor dino taxon dino taxon sxt gene biological process biological process biological process biological process unvalidated
gonyautoxin,TOXIN,horizontal_gene_transfer,BIOLOGICAL_PROCESS,13,225,process_toxin_association,0.206398385311594,0.206398385311594,0.1269608530110277,0.3255546837624434,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellates; cyanobacteria; paralytic_shellfish_poisoning; phylogenetic; biosynthesis; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; alexandrium; gymnodinium; sxtg; anabaena; alexandrium_minutum; nitrogen; sxta; gymnodinium_catenatum; phylogeny,TOXIN; DINO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; SXT_GENE; CYANO_TAXON; DINO_TAXON; ENV_FACTOR; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,"Horizontal gene transfer is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including saxitoxin, dinoflagellates, cyanobacteria, paralytic shellfish poisoning, and phylogenetic.",18,6,160.00635475674432,32.0,0.2797938898821229,0.5021865390053993,0.7900842979493753,1,4.451453240441122,0.3103448275862069,1275,51,25,gonyautoxin,TOXIN,horizontal_gene_transfer,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,horizontal gene transfer,gonyautoxin|||horizontal gene transfer,gonyautoxin horizontal gene transfer toxin biological process process toxin association saxitoxin dinoflagellates cyanobacteria paralytic shellfish poisoning phylogenetic biosynthesis cyanobacterial paralytic shellfish toxins dinoflagellate alexandrium gymnodinium sxtg anabaena alexandrium minutum nitrogen sxta gymnodinium catenatum phylogeny toxin dino taxon cyano taxon toxin biological process biological process cyano taxon toxin dino taxon dino taxon dino taxon sxt gene cyano taxon dino taxon env factor sxt gene dino taxon biological process unvalidated
gonyautoxin,TOXIN,nitrogen_limitation,ENV_FACTOR,14,267,environment_toxin_association,0.1779811457372954,0.1779811457372954,0.1285738520732256,0.2520920862334,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; nitrogen; nutrient; cyanobacteria; paralytic_shellfish_toxins; toxicity; alexandrium_tamarense; bloom; paralytic_shellfish_poisoning; phosphorus; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,"Nitrogen limitation may influence the production, accumulation, composition, or environmental dynamics of gonyautoxin. In the historical knowledge graph, this association is connected through bridge concepts including alexandrium, dinoflagellate, nitrogen, nutrient, and cyanobacteria.",14,5,112.43721104300032,18.0,0.2458844302560137,0.5282737329034505,0.7900842979493753,1,3.42230922520386,0.2592592592592592,867,51,17,gonyautoxin,TOXIN,nitrogen_limitation,ENV_FACTOR,dino_pre2016,Source-to-Target,gonyautoxin,nitrogen limitation,gonyautoxin|||nitrogen limitation,gonyautoxin nitrogen limitation toxin env factor environment toxin association alexandrium dinoflagellate nitrogen nutrient cyanobacteria paralytic shellfish toxins toxicity alexandrium tamarense bloom paralytic shellfish poisoning phosphorus expression dinoflagellates biosynthesis dino taxon dino taxon env factor env factor cyano taxon toxin biological process dino taxon env factor toxin env factor biological process dino taxon biological process unvalidated
gonyautoxin,TOXIN,resting_cyst,BIOLOGICAL_PROCESS,15,273,process_toxin_association,0.174803872128361,0.174803872128361,0.0668489640607235,0.3367362342298172,Unvalidated,unvalidated_candidate,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; mouse_bioassay; alexandrium_ostenfeldii; alexandrium_tamarense; gtx; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum; phylogeny; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,"Resting cyst is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including dinoflagellate, saxitoxin, paralytic shellfish toxins, alexandrium, and toxicity.",16,5,134.08543637839438,25.0,0.5230308600136736,0.5951911346631871,0.7900842979493753,1,3.974090738216802,0.3137254901960784,816,51,16,gonyautoxin,TOXIN,resting_cyst,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,resting cyst,gonyautoxin|||resting cyst,gonyautoxin resting cyst toxin biological process process toxin association dinoflagellate saxitoxin paralytic shellfish toxins alexandrium toxicity bloom mouse bioassay alexandrium ostenfeldii alexandrium tamarense gtx gymnodinium paralytic shellfish poisoning hplc gymnodinium catenatum phylogeny biosynthesis dino taxon toxin toxin dino taxon biological process env factor detection method dino taxon dino taxon toxin dino taxon toxin detection method dino taxon biological process biological process gonyautoxin may be mechanistically associated with resting cyst supported by bridge concepts including dinoflagellate saxitoxin paralytic shellfish toxins alexandrium toxicity. unvalidated
gonyautoxin,TOXIN,phosphorus_limitation,ENV_FACTOR,16,294,environment_toxin_association,0.158940563253028,0.158940563253028,0.1213590467945971,0.2153128379406744,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; toxin_production; paralytic_shellfish_poisoning; alexandrium_minutum; phosphorus; nutrient; phosphate,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR,"Phosphorus limitation may influence the production, accumulation, composition, or environmental dynamics of gonyautoxin. In the historical knowledge graph, this association is connected through bridge concepts including alexandrium, dinoflagellate, toxin production, paralytic shellfish poisoning, and alexandrium minutum.",8,4,79.61150799427317,15.0,0.3813965819467586,0.5467434768879835,0.7183038026263036,1,2.0214402716463926,0.1568627450980392,408,51,8,gonyautoxin,TOXIN,phosphorus_limitation,ENV_FACTOR,dino_pre2016,Source-to-Target,gonyautoxin,phosphorus limitation,gonyautoxin|||phosphorus limitation,gonyautoxin phosphorus limitation toxin env factor environment toxin association alexandrium dinoflagellate toxin production paralytic shellfish poisoning alexandrium minutum phosphorus nutrient phosphate dino taxon dino taxon biological process toxin dino taxon env factor env factor env factor unvalidated
gonyautoxin,TOXIN,secondary_metabolism,BIOLOGICAL_PROCESS,17,301,process_toxin_association,0.1559775629436476,0.1559775629436476,0.0485355845733885,0.3171405304990363,Unvalidated,unvalidated_candidate,saxitoxin; pyrodinium; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; nutrients; light; hplc; nitrogen; nutrient; regulation; pyrodinium_bahamense; dinoflagellates; warming,TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR,"Secondary metabolism is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including saxitoxin, pyrodinium, temperature, dinoflagellate, and salinity.",18,5,127.72085185531402,18.0,0.428850285605249,0.5618724447991091,0.8064738996106467,1,4.595720045304072,0.3529411764705882,918,51,18,gonyautoxin,TOXIN,secondary_metabolism,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,secondary metabolism,gonyautoxin|||secondary metabolism,gonyautoxin secondary metabolism toxin biological process process toxin association saxitoxin pyrodinium temperature dinoflagellate salinity toxicity toxin production nitrate bloom nutrients light hplc nitrogen nutrient regulation pyrodinium bahamense dinoflagellates warming toxin dino taxon env factor dino taxon env factor biological process biological process env factor env factor env factor env factor detection method env factor env factor biological process dino taxon dino taxon env factor unvalidated
gonyautoxin,TOXIN,gene_loss,BIOLOGICAL_PROCESS,18,309,process_toxin_association,0.1481127394293776,0.1481127394293776,0.1624829999252442,0.1265573486855777,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS,"Gene loss is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including saxitoxin, cyanobacteria, nitrogen, and biosynthesis.",4,4,42.68686365445176,4.0,0.240103008156536,0.4931859244435921,0.7313413785072709,1,0.9660733366598376,0.0754716981132075,306,51,6,gonyautoxin,TOXIN,gene_loss,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,gene loss,gene loss|||gonyautoxin,gonyautoxin gene loss toxin biological process process toxin association saxitoxin cyanobacteria nitrogen biosynthesis toxin cyano taxon env factor biological process unvalidated
gonyautoxin,TOXIN,polyketide_synthase,BIOLOGICAL_PROCESS,19,319,process_toxin_association,0.1442123179711665,0.1442123179711665,0.05370117018794,0.2799790396460064,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,"Polyketide synthase is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including saxitoxin, dinoflagellate, phylogenetic, dinoflagellates, and alexandrium.",12,5,101.10887475509918,16.0,0.5375382093153431,0.57641749558093,0.7484074131751101,1,2.900591223703439,0.2307692307692307,663,51,13,gonyautoxin,TOXIN,polyketide_synthase,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,polyketide synthase,gonyautoxin|||polyketide synthase,gonyautoxin polyketide synthase toxin biological process process toxin association saxitoxin dinoflagellate phylogenetic dinoflagellates alexandrium toxicity gymnodinium light gymnodinium catenatum sxta expression biosynthesis toxin dino taxon biological process dino taxon dino taxon biological process dino taxon env factor dino taxon sxt gene biological process biological process unvalidated
gonyautoxin,TOXIN,alexandrium_affine,DINO_TAXON,20,330,taxon_toxin_association,0.1377009669662775,0.1377009669662775,0.0882985133662754,0.2118046473662806,Unvalidated,unvalidated_candidate,temperature; alexandrium; dinoflagellate; light; hplc; nutrient,ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,"The occurrence or production of gonyautoxin is associated with alexandrium affine, which may indicate taxon-specific toxin-producing capacity or toxin composition. In the historical knowledge graph, this association is connected through bridge concepts including temperature, alexandrium, dinoflagellate, light, and hplc.",6,3,49.13653962179031,6.0,0.6096015097453833,0.608297141789757,0.7183038026263036,1,1.480034516777505,0.1176470588235294,306,51,6,gonyautoxin,TOXIN,alexandrium_affine,DINO_TAXON,dino_pre2016,Source-to-Target,gonyautoxin,alexandrium affine,alexandrium affine|||gonyautoxin,gonyautoxin alexandrium affine toxin dino taxon taxon toxin association temperature alexandrium dinoflagellate light hplc nutrient env factor dino taxon dino taxon env factor detection method env factor unvalidated
gonyautoxin,TOXIN,environmental_regulation,BIOLOGICAL_PROCESS,21,350,process_toxin_association,0.1281269284917099,0.1281269284917099,0.0582095881602151,0.2330029389889522,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; temperature; alexandrium; nitrate; toxicity; alexandrium_tamarense; alexandrium_catenella; regulation,TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,"Environmental regulation is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including saxitoxin, paralytic shellfish toxins, temperature, alexandrium, and nitrate.",9,4,71.23787665588308,9.0,0.5104851359551256,0.6085529141175483,0.7900842979493753,1,2.2365853867650696,0.1764705882352941,459,51,9,gonyautoxin,TOXIN,environmental_regulation,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,environmental regulation,environmental regulation|||gonyautoxin,gonyautoxin environmental regulation toxin biological process process toxin association saxitoxin paralytic shellfish toxins temperature alexandrium nitrate toxicity alexandrium tamarense alexandrium catenella regulation toxin toxin env factor dino taxon env factor biological process dino taxon dino taxon biological process unvalidated
gonyautoxin,TOXIN,alexandrium_leei,DINO_TAXON,22,369,taxon_toxin_association,0.1189364771810415,0.1189364771810415,0.0664466729962299,0.1976711834582591,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; sxta; phylogeny,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,"The occurrence or production of gonyautoxin is associated with alexandrium leei, which may indicate taxon-specific toxin-producing capacity or toxin composition. In the historical knowledge graph, this association is connected through bridge concepts including saxitoxin, paralytic shellfish toxins, alexandrium, dinoflagellate, and sxta.",6,4,54.06867644442234,6.0,0.5107496333974452,0.5797364674838897,0.7900842979493753,1,1.4461029280935231,0.1176470588235294,306,51,6,gonyautoxin,TOXIN,alexandrium_leei,DINO_TAXON,dino_pre2016,Source-to-Target,gonyautoxin,alexandrium leei,alexandrium leei|||gonyautoxin,gonyautoxin alexandrium leei toxin dino taxon taxon toxin association saxitoxin paralytic shellfish toxins alexandrium dinoflagellate sxta phylogeny toxin toxin dino taxon dino taxon sxt gene biological process unvalidated
gonyautoxin,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,23,401,process_toxin_association,0.1046507504911782,0.1046507504911782,0.0354782957778778,0.2084094325611288,Unvalidated,unvalidated_candidate,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,"Bloom dynamics is associated with gonyautoxin, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including alexandrium, paralytic shellfish poisoning, bloom, and dinoflagellates.",4,3,37.6406375964206,4.0,0.6631453401003983,0.7109860756275699,0.7972252983951106,1,0.9281619354652012,0.0784313725490196,204,51,4,gonyautoxin,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gonyautoxin,bloom dynamics,bloom dynamics|||gonyautoxin,gonyautoxin bloom dynamics toxin biological process process toxin association alexandrium paralytic shellfish poisoning bloom dinoflagellates dino taxon toxin env factor dino taxon unvalidated
gtx,TOXIN,protoceratium_reticulatum,DINO_TAXON,1,81,taxon_toxin_association,0.4815059793007045,0.4815059793007045,0.6902659554518538,0.1683660150739807,Validated,unvalidated_candidate,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,"The occurrence or production of gtx is associated with protoceratium reticulatum, which may indicate taxon-specific toxin-producing capacity or toxin composition. In the historical knowledge graph, this association is connected through bridge concepts including alexandrium ostenfeldii, alexandrium, toxicity, paralytic shellfish poisoning, and alexandrium minutum.",5,3,43.72347890449141,5.0,0.3905496909112808,0.5859439916365693,0.7672329736783478,1,1.236739452245703,0.125,234,39,6,gtx,TOXIN,protoceratium_reticulatum,DINO_TAXON,dino_pre2016,Source-to-Target,gtx,protoceratium reticulatum,gtx|||protoceratium reticulatum,gtx protoceratium reticulatum toxin dino taxon taxon toxin association alexandrium ostenfeldii alexandrium toxicity paralytic shellfish poisoning alexandrium minutum dino taxon dino taxon biological process toxin dino taxon validated
gtx,TOXIN,protoceratium,DINO_TAXON,2,88,taxon_toxin_association,0.4653420166263677,0.4653420166263677,0.6643465156655173,0.1668352680676434,Validated,unvalidated_candidate,alexandrium_ostenfeldii; alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,"The occurrence or production of gtx is associated with protoceratium, which may indicate taxon-specific toxin-producing capacity or toxin composition. In the historical knowledge graph, this association is connected through bridge concepts including alexandrium ostenfeldii, alexandrium, toxicity, paralytic shellfish poisoning, and alexandrium minutum.",5,3,43.72347890449141,5.0,0.3893000529339361,0.5725109785392134,0.7672329736783478,1,1.236739452245703,0.125,234,39,6,gtx,TOXIN,protoceratium,DINO_TAXON,dino_pre2016,Source-to-Target,gtx,protoceratium,gtx|||protoceratium,gtx protoceratium toxin dino taxon taxon toxin association alexandrium ostenfeldii alexandrium toxicity paralytic shellfish poisoning alexandrium minutum dino taxon dino taxon biological process toxin dino taxon validated
gtx,TOXIN,pyrodinium,DINO_TAXON,3,111,taxon_toxin_association,0.3974893430449193,0.3974893430449193,0.1194776329624346,0.8145069081686461,Unvalidated,unvalidated_candidate,dinoflagellate; saxitoxin; paralytic_shellfish_poisoning; alexandrium; toxicity; gymnodinium; paralytic_shellfish_toxins; gonyautoxin; dinoflagellates; neosaxitoxin; hplc; gymnodinium_catenatum; temperature; mouse_bioassay; nutrient; toxin_production; salinity; biosynthesis; saxitoxin_biosynthesis; light,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR,"The occurrence or production of gtx is associated with pyrodinium, which may indicate taxon-specific toxin-producing capacity or toxin composition. In the historical knowledge graph, this association is connected through bridge concepts including dinoflagellate, saxitoxin, paralytic shellfish poisoning, alexandrium, and toxicity.",32,6,477.97341664274126,165.0,0.3992469953707867,0.5526739695068913,0.7672329736783478,1,8.179690777510995,0.5614035087719298,1950,50,39,pyrodinium,DINO_TAXON,gtx,TOXIN,dino_pre2016,Target-to-Source,gtx,pyrodinium,gtx|||pyrodinium,pyrodinium gtx dino taxon toxin taxon toxin association dinoflagellate saxitoxin paralytic shellfish poisoning alexandrium toxicity gymnodinium paralytic shellfish toxins gonyautoxin dinoflagellates neosaxitoxin hplc gymnodinium catenatum temperature mouse bioassay nutrient toxin production salinity biosynthesis saxitoxin biosynthesis light dino taxon toxin toxin dino taxon biological process dino taxon toxin toxin dino taxon toxin detection method dino taxon env factor detection method env factor biological process env factor biological process biological process env factor pyrodinium may be associated with gtx production or occurrence supported by bridge concepts including dinoflagellate saxitoxin paralytic shellfish poisoning alexandrium toxicity. unvalidated
gtx,TOXIN,pyrodinium_bahamense,DINO_TAXON,4,132,taxon_toxin_association,0.3285517368591011,0.3285517368591011,0.0303375655985761,0.7758729937498887,Unvalidated,unvalidated_candidate,dinoflagellate; saxitoxin; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; dinoflagellates; toxicity; gonyautoxin; neosaxitoxin; gymnodinium; hplc; alexandrium; temperature; gymnodinium_catenatum; mouse_bioassay; nutrient; salinity; toxin_production; saxitoxin_biosynthesis; light; mass_spectrometry,DINO_TAXON; TOXIN; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; TOXIN; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD,"The occurrence or production of gtx is associated with pyrodinium bahamense, which may indicate taxon-specific toxin-producing capacity or toxin composition. In the historical knowledge graph, this association is connected through bridge concepts including dinoflagellate, saxitoxin, paralytic shellfish poisoning, paralytic shellfish toxins, and dinoflagellates.",32,6,448.5132277088681,150.0,0.3738441287328545,0.5541598287388814,0.7672329736783478,1,8.179690777510995,0.6153846153846154,1755,45,39,pyrodinium_bahamense,DINO_TAXON,gtx,TOXIN,dino_pre2016,Target-to-Source,gtx,pyrodinium bahamense,gtx|||pyrodinium bahamense,pyrodinium bahamense gtx dino taxon toxin taxon toxin association dinoflagellate saxitoxin paralytic shellfish poisoning paralytic shellfish toxins dinoflagellates toxicity gonyautoxin neosaxitoxin gymnodinium hplc alexandrium temperature gymnodinium catenatum mouse bioassay nutrient salinity toxin production saxitoxin biosynthesis light mass spectrometry dino taxon toxin toxin toxin dino taxon biological process toxin toxin dino taxon detection method dino taxon env factor dino taxon detection method env factor env factor biological process biological process env factor detection method pyrodinium bahamense may be associated with gtx production or occurrence supported by bridge concepts including dinoflagellate saxitoxin paralytic shellfish poisoning paralytic shellfish toxins dinoflagellates. unvalidated
gtx,TOXIN,transcriptome,BIOLOGICAL_PROCESS,5,136,process_toxin_association,0.3184741091792866,0.3184741091792866,0.2850155037016528,0.3686620173957375,Unvalidated,unvalidated_candidate,dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_fundyense; saxitoxin; light; alexandrium_minutum; biosynthesis; paralytic_shellfish_toxins; bloom; alexandrium_catenella; nitrogen; warming; toxin_biosynthesis; nutrient; cyanobacteria; toxin_production; nutrients,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR,"Transcriptome is associated with gtx, suggesting a possible role in its biosynthesis, transformation, accumulation, or biological effects. In the historical knowledge graph, this association is connected through bridge concepts including dinoflagellate, alexandrium, paralytic shellfish poisoning, dinoflagellates, and alexandrium fundyense.",19,5,181.232741808223,43.0,0.3149670088834217,0.4966742928734194,0.7672329736783478,1,4.716370904111505,0.38,1170,39,30,gtx,TOXIN,transcriptome,BIOLOGICAL_PROCESS,dino_pre2016,Source-to-Target,gtx,transcriptome,gtx|||transcriptome,gtx transcriptome toxin biological process process toxin association dinoflagellate alexandrium paralytic shellfish poisoning dinoflagellates alexandrium fundyense saxitoxin light alexandrium minutum biosynthesis paralytic shellfish toxins bloom alexandrium catenella nitrogen warming toxin biosynthesis nutrient cyanobacteria toxin production nutrients dino taxon dino taxon toxin dino taxon dino taxon toxin env factor dino taxon biological process toxin env factor dino taxon env factor env factor biological process env factor cyano taxon biological process env factor gtx may be mechanistically associated with transcriptome supported by bridge concepts including dinoflagellate alexandrium paralytic shellfish poisoning dinoflagellates alexandrium fundyense. unvalidated
